,count,pair,word,cooccurword,alphaword
48,1.0,"(citi,brentwood)",brentwood,citi,brentwoodciti
49,2.0,"(citi,bright)",bright,citi,brightciti
50,8.0,"(citi,bring)",bring,citi,bringciti
51,1.0,"(citi,broadsheet)",broadsheet,citi,broadsheetciti
52,1.0,"(citi,bulb)",bulb,citi,bulbciti
53,1.0,"(citi,bureau)",bureau,citi,bureauciti
54,1.0,"(citi,burglari)",burglari,citi,burglariciti
55,11.0,"(citi,busi)",busi,citi,busiciti
56,1.0,"(citi,buy)",buy,citi,buyciti
57,1.0,"(citi,cafe)",cafe,citi,cafeciti
58,4.0,"(citi,came)",came,citi,cameciti
59,1.0,"(citi,captur)",captur,citi,capturciti
60,1.0,"(citi,card)",card,citi,cardciti
61,8.0,"(citi,casino)",casino,citi,casinociti
62,2.0,"(citi,cemeteri)",cemeteri,citi,cemetericiti
63,3.0,"(citi,centuri)",centuri,citi,centuriciti
64,4.0,"(citi,certain)",certain,citi,certainciti
65,1.0,"(citi,chairman)",chairman,citi,chairmanciti
66,2.0,"(citi,chief)",chief,citi,chiefciti
67,1.0,"(citi,choreographi)",choreographi,citi,choreographiciti
68,1.0,"(citi,class)",citi,class,citiclass
69,1.0,"(citi,climat)",citi,climat,citiclimat
70,13.0,"(citi,close)",citi,close,citiclose
71,1.0,"(citi,coalit)",citi,coalit,citicoalit
72,15.0,"(citi,come)",citi,come,citicome
73,1.0,"(citi,commonplac)",citi,commonplac,citicommonplac
74,2.0,"(citi,competit)",citi,competit,citicompetit
75,2.0,"(citi,complex)",citi,complex,citicomplex
76,1.0,"(citi,conceal)",citi,conceal,citiconceal
77,1.0,"(citi,condominium)",citi,condominium,citicondominium
78,1.0,"(citi,consolid)",citi,consolid,citiconsolid
79,1.0,"(citi,convent)",citi,convent,citiconvent
80,3.0,"(citi,corpor)",citi,corpor,citicorpor
81,1.0,"(citi,corridor)",citi,corridor,citicorridor
82,1.0,"(citi,cosmopolitan)",citi,cosmopolitan,citicosmopolitan
83,5.0,"(citi,coupl)",citi,coupl,citicoupl
84,4.0,"(citi,court)",citi,court,citicourt
85,1.0,"(citi,credibl)",citi,credibl,citicredibl
86,4.0,"(citi,crimin)",citi,crimin,citicrimin
87,1.0,"(citi,crumbl)",citi,crumbl,citicrumbl
88,6.0,"(citi,cultur)",citi,cultur,citicultur
89,4.0,"(citi,daili)",citi,daili,citidaili
90,1.0,"(citi,danc)",citi,danc,citidanc
91,22.0,"(citi,day)",citi,day,citiday
92,1.0,"(citi,dcs)",citi,dcs,citidcs
93,1.0,"(citi,declar)",citi,declar,citideclar
94,3.0,"(citi,defac)",citi,defac,citidefac
95,2.0,"(citi,defin)",citi,defin,citidefin
96,3.0,"(citi,demand)",citi,demand,citidemand
97,1.0,"(citi,denver)",citi,denver,citidenver
98,1.0,"(citi,detritus)",citi,detritus,citidetritus
99,1.0,"(citi,dilemma)",citi,dilemma,citidilemma
100,1.0,"(citi,dinner)",citi,dinner,citidinner
101,2.0,"(citi,discount)",citi,discount,citidiscount
102,2.0,"(citi,discov)",citi,discov,citidiscov
103,2.0,"(citi,discrimin)",citi,discrimin,citidiscrimin
104,3.0,"(citi,disput)",citi,disput,citidisput
105,3.0,"(citi,distribut)",citi,distribut,citidistribut
106,1.0,"(citi,divers)",citi,divers,citidivers
107,1.0,"(citi,doctor)",citi,doctor,citidoctor
108,1.0,"(citi,domain)",citi,domain,citidomain
109,2.0,"(citi,edg)",citi,edg,citiedg
110,2.0,"(citi,element)",citi,element,citielement
111,6.0,"(citi,emerg)",citi,emerg,citiemerg
112,1.0,"(citi,emperor)",citi,emperor,citiemperor
113,1.0,"(citi,employ)",citi,employ,citiemploy
114,1.0,"(citi,encantada)",citi,encantada,citiencantada
115,2.0,"(citi,enclav)",citi,enclav,citienclav
116,1.0,"(citi,enforc)",citi,enforc,citienforc
117,2.0,"(citi,entiti)",citi,entiti,citientiti
118,2.0,"(citi,environment)",citi,environment,citienvironment
119,1.0,"(citi,eponym)",citi,eponym,citieponym
120,2.0,"(citi,especi)",citi,especi,citiespeci
121,1.0,"(citi,establish)",citi,establish,citiestablish
122,2.0,"(citi,estat)",citi,estat,citiestat
123,10.0,"(citi,everi)",citi,everi,citieveri
124,1.0,"(citi,everyon)",citi,everyon,citieveryon
125,2.0,"(citi,excess)",citi,excess,citiexcess
126,2.0,"(citi,expens)",citi,expens,citiexpens
127,1.0,"(citi,expos)",citi,expos,citiexpos
128,1.0,"(citi,express)",citi,express,citiexpress
129,1.0,"(citi,factor)",citi,factor,citifactor
130,3.0,"(citi,fan)",citi,fan,citifan
131,1.0,"(citi,fatal)",citi,fatal,citifatal
132,4.0,"(citi,festiv)",citi,festiv,citifestiv
133,9.0,"(citi,financ)",citi,financ,citifinanc
134,9.0,"(citi,financi)",citi,financi,citifinanci
135,3.0,"(citi,fire)",citi,fire,citifire
136,1.0,"(citi,firearm)",citi,firearm,citifirearm
137,1.0,"(citi,fog)",citi,fog,citifog
138,1.0,"(citi,folk)",citi,folk,citifolk
139,1.0,"(citi,forg)",citi,forg,citiforg
140,2.0,"(citi,fossil)",citi,fossil,citifossil
141,3.0,"(citi,free)",citi,free,citifree
142,1.0,"(citi,freez)",citi,freez,citifreez
143,2.0,"(citi,fulltim)",citi,fulltim,citifulltim
144,1.0,"(citi,funder)",citi,funder,citifunder
145,2.0,"(citi,funnel)",citi,funnel,citifunnel
146,2.0,"(citi,gain)",citi,gain,citigain
147,1.0,"(citi,gas)",citi,gas,citigas
148,2.0,"(citi,gase)",citi,gase,citigase
149,3.0,"(citi,ginsburg)",citi,ginsburg,citiginsburg
150,1.0,"(citi,glori)",citi,glori,citiglori
151,6.0,"(citi,goe)",citi,goe,citigoe
152,1.0,"(citi,goodwin)",citi,goodwin,citigoodwin
153,2.0,"(citi,gotten)",citi,gotten,citigotten
154,8.0,"(citi,govern)",citi,govern,citigovern
155,2.0,"(citi,grant)",citi,grant,citigrant
156,5.0,"(citi,half)",citi,half,citihalf
157,1.0,"(citi,hang)",citi,hang,citihang
158,2.0,"(citi,hatch)",citi,hatch,citihatch
159,2.0,"(citi,health)",citi,health,citihealth
160,2.0,"(citi,height)",citi,height,citiheight
161,1.0,"(citi,hell)",citi,hell,citihell
162,1.0,"(citi,hidden)",citi,hidden,citihidden
163,7.0,"(citi,highend)",citi,highend,citihighend
164,1.0,"(citi,highpric)",citi,highpric,citihighpric
165,1.0,"(citi,highspe)",citi,highspe,citihighspe
166,1.0,"(citi,homeown)",citi,homeown,citihomeown
167,1.0,"(citi,hong)",citi,hong,citihong
168,1.0,"(citi,horribl)",citi,horribl,citihorribl
169,2.0,"(citi,host)",citi,host,citihost
170,2.0,"(citi,huawei)",citi,huawei,citihuawei
171,6.0,"(citi,idea)",citi,idea,citiidea
172,3.0,"(citi,imagin)",citi,imagin,citiimagin
173,7.0,"(citi,impact)",citi,impact,citiimpact
174,3.0,"(citi,implement)",citi,implement,citiimplement
175,1.0,"(citi,imprimatur)",citi,imprimatur,citiimprimatur
176,4.0,"(citi,inch)",citi,inch,citiinch
177,14.0,"(citi,includ)",citi,includ,citiinclud
178,5.0,"(citi,initi)",citi,initi,citiiniti
179,1.0,"(citi,injuri)",citi,injuri,citiinjuri
180,1.0,"(citi,intact)",citi,intact,citiintact
181,2.0,"(citi,iter)",citi,iter,citiiter
182,1.0,"(citi,jam)",citi,jam,citijam
183,1.0,"(citi,justin)",citi,justin,citijustin
184,2.0,"(citi,khan)",citi,khan,citikhan
185,3.0,"(citi,know)",citi,know,citiknow
186,1.0,"(citi,lab)",citi,lab,citilab
187,1.0,"(citi,land)",citi,land,citiland
188,9.0,"(citi,law)",citi,law,citilaw
189,1.0,"(citi,lawenforc)",citi,lawenforc,citilawenforc
190,2.0,"(citi,lean)",citi,lean,citilean
191,2.0,"(citi,led)",citi,led,citiled
192,6.0,"(citi,left)",citi,left,citileft
193,2.0,"(citi,lehman)",citi,lehman,citilehman
194,1.0,"(citi,liaison)",citi,liaison,citiliaison
195,7.0,"(citi,licens)",citi,licens,citilicens
196,5.0,"(citi,life)",citi,life,citilife
197,2.0,"(citi,lit)",citi,lit,citilit
198,10.0,"(citi,littl)",citi,littl,citilittl
199,1.0,"(citi,livedeal)",citi,livedeal,citilivedeal
200,1.0,"(citi,longerrun)",citi,longerrun,citilongerrun
201,1.0,"(citi,longrun)",citi,longrun,citilongrun
202,3.0,"(citi,low)",citi,low,citilow
203,2.0,"(citi,mainland)",citi,mainland,citimainland
204,3.0,"(citi,marijuana)",citi,marijuana,citimarijuana
205,4.0,"(citi,market)",citi,market,citimarket
206,3.0,"(citi,marvel)",citi,marvel,citimarvel
207,1.0,"(citi,maryland)",citi,maryland,citimaryland
208,1.0,"(citi,matter)",citi,matter,citimatter
209,1.0,"(citi,merit)",citi,merit,citimerit
210,1.0,"(citi,midtown)",citi,midtown,citimidtown
211,1.0,"(citi,mike)",citi,mike,citimike
212,3.0,"(citi,modern)",citi,modern,citimodern
213,2.0,"(citi,movi)",citi,movi,citimovi
214,2.0,"(citi,multipl)",citi,multipl,citimultipl
215,4.0,"(citi,must)",citi,must,citimust
216,2.0,"(citi,nativ)",citi,nativ,citinativ
217,20.0,"(citi,need)",citi,need,citineed
218,1.0,"(citi,negat)",citi,negat,citinegat
219,1.0,"(citi,normal)",citi,normal,citinormal
220,1.0,"(citi,northeastern)",citi,northeastern,citinortheastern
221,1.0,"(citi,norwegian)",citi,norwegian,citinorwegian
222,4.0,"(citi,nos)",citi,nos,citinos
223,1.0,"(citi,nyc)",citi,nyc,citinyc
224,1.0,"(citi,octob)",citi,octob,citioctob
225,8.0,"(citi,often)",citi,often,citioften
226,4.0,"(citi,omalley)",citi,omalley,citiomalley
227,1.0,"(citi,onesid)",citi,onesid,citionesid
228,6.0,"(citi,oper)",citi,oper,citioper
229,3.0,"(citi,opera)",citi,opera,citiopera
230,2.0,"(citi,or)",citi,or,citior
231,1.0,"(citi,outgrew)",citi,outgrew,citioutgrew
232,1.0,"(citi,outlook)",citi,outlook,citioutlook
233,1.0,"(citi,outofst)",citi,outofst,citioutofst
234,1.0,"(citi,overal)",citi,overal,citioveral
235,1.0,"(citi,overlook)",citi,overlook,citioverlook
236,1.0,"(citi,overtaken)",citi,overtaken,citiovertaken
237,4.0,"(citi,own)",citi,own,citiown
238,1.0,"(citi,pave)",citi,pave,citipave
239,4.0,"(citi,peak)",citi,peak,citipeak
240,1.0,"(citi,penthous)",citi,penthous,citipenthous
241,1.0,"(citi,perman)",citi,perman,citiperman
242,1.0,"(citi,pie)",citi,pie,citipie
243,2.0,"(citi,pile)",citi,pile,citipile
244,1.0,"(citi,pilot)",citi,pilot,citipilot
245,1.0,"(citi,pizza)",citi,pizza,citipizza
246,1.0,"(citi,plain)",citi,plain,citiplain
247,2.0,"(citi,plaincloth)",citi,plaincloth,citiplaincloth
248,3.0,"(citi,play)",citi,play,citiplay
249,1.0,"(citi,playground)",citi,playground,citiplayground
250,1.0,"(citi,ponder)",citi,ponder,citiponder
251,2.0,"(citi,postfear)",citi,postfear,citipostfear
252,10.0,"(citi,presid)",citi,presid,citipresid
253,1.0,"(citi,previous)",citi,previous,citiprevious
254,3.0,"(citi,problem)",citi,problem,citiproblem
255,1.0,"(citi,profil)",citi,profil,citiprofil
256,1.0,"(citi,profound)",citi,profound,citiprofound
257,16.0,"(citi,project)",citi,project,citiproject
258,1.0,"(citi,promis)",citi,promis,citipromis
259,1.0,"(citi,proper)",citi,proper,citiproper
260,32.0,"(citi,public)",citi,public,citipublic
261,3.0,"(citi,punish)",citi,punish,citipunish
262,1.0,"(citi,rare)",citi,rare,citirare
263,3.0,"(citi,realiti)",citi,realiti,citirealiti
264,1.0,"(citi,reduct)",citi,reduct,citireduct
265,1.0,"(citi,regist)",citi,regist,citiregist
266,1.0,"(citi,reich)",citi,reich,citireich
267,1.0,"(citi,relentless)",citi,relentless,citirelentless
268,1.0,"(citi,remedi)",citi,remedi,citiremedi
269,16.0,"(citi,report)",citi,report,citireport
270,1.0,"(citi,republican)",citi,republican,citirepublican
271,1.0,"(citi,revolut)",citi,revolut,citirevolut
272,1.0,"(citi,ridership)",citi,ridership,citiridership
273,1.0,"(citi,risen)",citi,risen,citirisen
274,1.0,"(citi,robberi)",citi,robberi,citirobberi
275,1.0,"(citi,roca)",citi,roca,citiroca
276,1.0,"(citi,rode)",citi,rode,citirode
277,8.0,"(citi,run)",citi,run,citirun
278,1.0,"(citi,ruth)",citi,ruth,citiruth
279,1.0,"(citi,safeguard)",citi,safeguard,citisafeguard
280,1.0,"(citi,sand)",citi,sand,citisand
281,2.0,"(citi,saw)",citi,saw,citisaw
282,1.0,"(citi,scale)",citi,scale,citiscale
283,4.0,"(citi,scene)",citi,scene,citiscene
284,1.0,"(citi,scout)",citi,scout,citiscout
285,1.0,"(citi,sculptur)",citi,sculptur,citisculptur
286,1.0,"(citi,secaucus)",citi,secaucus,citisecaucus
287,1.0,"(citi,secondlargest)",citi,secondlargest,citisecondlargest
288,2.0,"(citi,segreg)",citi,segreg,citisegreg
289,1.0,"(citi,session)",citi,session,citisession
290,1.0,"(citi,seven)",citi,seven,citiseven
291,1.0,"(citi,shibam)",citi,shibam,citishibam
292,2.0,"(citi,short)",citi,short,citishort
293,1.0,"(citi,should)",citi,should,citishould
294,7.0,"(citi,site)",citi,site,citisite
295,2.0,"(citi,skeleton)",citi,skeleton,citiskeleton
296,6.0,"(citi,slogan)",citi,slogan,citislogan
297,1.0,"(citi,snake)",citi,snake,citisnake
298,2.0,"(citi,sort)",citi,sort,citisort
299,2.0,"(citi,specchi)",citi,specchi,citispecchi
300,3.0,"(citi,spend)",citi,spend,citispend
301,1.0,"(citi,sporad)",citi,sporad,citisporad
302,1.0,"(citi,spot)",citi,spot,citispot
303,1.0,"(citi,spring)",citi,spring,citispring
304,1.0,"(citi,st)",citi,st,citist
305,2.0,"(citi,stark)",citi,stark,citistark
306,2.0,"(citi,starledg)",citi,starledg,citistarledg
307,43.0,"(citi,state)",citi,state,citistate
308,1.0,"(citi,staten)",citi,staten,citistaten
309,2.0,"(citi,steal)",citi,steal,citisteal
310,1.0,"(citi,steve)",citi,steve,citisteve
311,1.0,"(citi,stockholm)",citi,stockholm,citistockholm
312,2.0,"(citi,storefront)",citi,storefront,citistorefront
313,2.0,"(citi,strang)",citi,strang,citistrang
314,5.0,"(citi,struggl)",citi,struggl,citistruggl
315,3.0,"(citi,subject)",citi,subject,citisubject
316,4.0,"(citi,suburban)",citi,suburban,citisuburban
317,1.0,"(citi,sunflow)",citi,sunflow,citisunflow
318,1.0,"(citi,swath)",citi,swath,citiswath
319,2.0,"(citi,swift)",citi,swift,citiswift
320,2.0,"(citi,symbol)",citi,symbol,citisymbol
321,2.0,"(citi,tabloid)",citi,tabloid,cititabloid
322,4.0,"(citi,taken)",citi,taken,cititaken
323,2.0,"(citi,talk)",citi,talk,cititalk
324,3.0,"(citi,tallest)",citi,tallest,cititallest
325,4.0,"(citi,teacher)",citi,teacher,cititeacher
326,3.0,"(citi,tend)",citi,tend,cititend
327,5.0,"(citi,term)",citi,term,cititerm
328,1.0,"(citi,terror)",citi,terror,cititerror
329,3.0,"(citi,these)",citi,these,citithese
330,12.0,"(citi,they)",citi,they,citithey
331,1.0,"(citi,theyv)",citi,theyv,cititheyv
332,2.0,"(citi,thought)",citi,thought,citithought
333,3.0,"(citi,told)",citi,told,cititold
334,1.0,"(citi,ton)",citi,ton,cititon
335,3.0,"(citi,tower)",citi,tower,cititower
336,2.0,"(citi,trade)",citi,trade,cititrade
337,1.0,"(citi,trailhead)",citi,trailhead,cititrailhead
338,13.0,"(citi,transport)",citi,transport,cititransport
339,1.0,"(citi,trial)",citi,trial,cititrial
340,2.0,"(citi,triest)",citi,triest,cititriest
341,3.0,"(citi,truth)",citi,truth,cititruth
342,1.0,"(citi,tucson)",citi,tucson,cititucson
343,2.0,"(citi,unapologet)",citi,unapologet,citiunapologet
344,9.0,"(citi,univers)",citi,univers,citiunivers
345,2.0,"(citi,user)",citi,user,citiuser
346,2.0,"(citi,vari)",citi,vari,citivari
347,1.0,"(citi,various)",citi,various,citivarious
348,3.0,"(citi,vast)",citi,vast,citivast
349,3.0,"(citi,vision)",citi,vision,citivision
350,4.0,"(citi,washington)",citi,washington,citiwashington
351,2.0,"(citi,wave)",citi,wave,citiwave
352,4.0,"(citi,weapon)",citi,weapon,citiweapon
353,1.0,"(citi,wear)",citi,wear,citiwear
354,1.0,"(citi,websit)",citi,websit,citiwebsit
355,1.0,"(citi,weekday)",citi,weekday,citiweekday
356,1.0,"(citi,weldon)",citi,weldon,citiweldon
357,9.0,"(citi,west)",citi,west,citiwest
358,8.0,"(citi,when)",citi,when,citiwhen
359,1.0,"(citi,who)",citi,who,citiwho
360,1.0,"(citi,will)",citi,will,citiwill
361,2.0,"(citi,william)",citi,william,citiwilliam
362,4.0,"(citi,williamsburg)",citi,williamsburg,citiwilliamsburg
363,1.0,"(citi,x)",citi,x,citix
364,4.0,"(citi,yet)",citi,yet,citiyet
365,91.0,"(like,)",,like,like
366,2.0,"(like,14)",14,like,14like
367,1.0,"(like,2020)",2020,like,2020like
368,1.0,"(like,3)",3,like,3like
369,1.0,"(like,31stfloor)",31stfloor,like,31stfloorlike
370,1.0,"(like,42)",42,like,42like
371,1.0,"(like,7389)",7389,like,7389like
372,2.0,"(like,account)",account,like,accountlike
373,1.0,"(like,across)",across,like,acrosslike
374,5.0,"(like,act)",act,like,actlike
375,2.0,"(like,administr)",administr,like,administrlike
376,2.0,"(like,africanamerican)",africanamerican,like,africanamericanlike
377,1.0,"(like,ago)",ago,like,agolike
378,2.0,"(like,agre)",agre,like,agrelike
379,1.0,"(like,almost)",almost,like,almostlike
380,2.0,"(like,announc)",announc,like,announclike
381,8.0,"(like,anoth)",anoth,like,anothlike
382,1.0,"(like,anybodi)",anybodi,like,anybodilike
383,6.0,"(like,app)",app,like,applike
384,1.0,"(like,appear)",appear,like,appearlike
385,1.0,"(like,arc)",arc,like,arclike
386,1.0,"(like,area)",area,like,arealike
387,1.0,"(like,artfriend)",artfriend,like,artfriendlike
388,1.0,"(like,aspen)",aspen,like,aspenlike
389,2.0,"(like,atop)",atop,like,atoplike
390,2.0,"(like,attract)",attract,like,attractlike
391,1.0,"(like,avalon)",avalon,like,avalonlike
392,2.0,"(like,avocado)",avocado,like,avocadolike
393,1.0,"(like,awkward)",awkward,like,awkwardlike
394,2.0,"(like,basebal)",basebal,like,baseballike
395,1.0,"(like,baubl)",baubl,like,baubllike
396,1.0,"(like,be)",be,like,belike
397,1.0,"(like,becam)",becam,like,becamlike
398,4.0,"(like,becom)",becom,like,becomlike
399,1.0,"(like,berryman)",berryman,like,berrymanlike
400,7.0,"(like,big)",big,like,biglike
401,2.0,"(like,biggest)",biggest,like,biggestlike
402,1.0,"(like,bipartisan)",bipartisan,like,bipartisanlike
403,8.0,"(like,black)",black,like,blacklike
404,1.0,"(like,block)",block,like,blocklike
405,1.0,"(like,blowup)",blowup,like,blowuplike
406,1.0,"(like,boardin)",boardin,like,boardinlike
407,1.0,"(like,boom)",boom,like,boomlike
408,1.0,"(like,boot)",boot,like,bootlike
409,1.0,"(like,box)",box,like,boxlike
410,2.0,"(like,brew)",brew,like,brewlike
411,4.0,"(like,brother)",brother,like,brotherlike
412,1.0,"(like,bunch)",bunch,like,bunchlike
413,1.0,"(like,busiest)",busiest,like,busiestlike
414,19.0,"(like,but)",but,like,butlike
415,2.0,"(like,cabinet)",cabinet,like,cabinetlike
416,1.0,"(like,caff)",caff,like,cafflike
417,2.0,"(like,cake)",cake,like,cakelike
418,1.0,"(like,care)",care,like,carelike
419,1.0,"(like,carrol)",carrol,like,carrollike
420,1.0,"(like,carryon)",carryon,like,carryonlike
421,1.0,"(like,cement)",cement,like,cementlike
422,4.0,"(like,center)",center,like,centerlike
423,1.0,"(like,challeng)",challeng,like,challenglike
424,6.0,"(like,charg)",charg,like,charglike
425,1.0,"(like,chicago)",chicago,like,chicagolike
426,1.0,"(like,circl)",circl,like,circllike
427,1.0,"(like,clash)",clash,like,clashlike
428,1.0,"(like,coffe)",coffe,like,coffelike
429,1.0,"(like,cohort)",cohort,like,cohortlike
430,1.0,"(like,comfort)",comfort,like,comfortlike
431,1.0,"(like,comic)",comic,like,comiclike
432,1.0,"(like,commission)",commission,like,commissionlike
433,2.0,"(like,commut)",commut,like,commutlike
434,2.0,"(like,compar)",compar,like,comparlike
435,3.0,"(like,compromis)",compromis,like,compromislike
436,1.0,"(like,condominium)",condominium,like,condominiumlike
437,1.0,"(like,confront)",confront,like,confrontlike
438,2.0,"(like,congest)",congest,like,congestlike
439,1.0,"(like,control)",control,like,controllike
440,1.0,"(like,corral)",corral,like,corrallike
441,2.0,"(like,corrupt)",corrupt,like,corruptlike
442,1.0,"(like,council)",council,like,councillike
443,1.0,"(like,cover)",cover,like,coverlike
444,1.0,"(like,custom)",custom,like,customlike
445,2.0,"(like,daughter)",daughter,like,daughterlike
446,1.0,"(like,deadlin)",deadlin,like,deadlinlike
447,4.0,"(like,death)",death,like,deathlike
448,1.0,"(like,deep)",deep,like,deeplike
449,1.0,"(like,deli)",deli,like,delilike
450,2.0,"(like,detect)",detect,like,detectlike
451,2.0,"(like,diagnosi)",diagnosi,like,diagnosilike
452,1.0,"(like,difficulti)",difficulti,like,difficultilike
453,1.0,"(like,disastr)",disastr,like,disastrlike
454,1.0,"(like,discuss)",discuss,like,discusslike
455,2.0,"(like,dish)",dish,like,dishlike
456,1.0,"(like,doorknob)",doorknob,like,doorknoblike
457,1.0,"(like,drank)",drank,like,dranklike
458,1.0,"(like,draw)",draw,like,drawlike
459,2.0,"(like,drop)",drop,like,droplike
460,1.0,"(like,dryclean)",dryclean,like,drycleanlike
461,1.0,"(like,dryer)",dryer,like,dryerlike
462,2.0,"(like,duck)",duck,like,ducklike
463,1.0,"(like,ear)",ear,like,earlike
464,1.0,"(like,earn)",earn,like,earnlike
465,1.0,"(like,easili)",easili,like,easililike
466,2.0,"(like,econom)",econom,like,economlike
467,1.0,"(like,eightinch)",eightinch,like,eightinchlike
468,1.0,"(like,either)",either,like,eitherlike
469,1.0,"(like,eleph)",eleph,like,elephlike
470,1.0,"(like,encourag)",encourag,like,encouraglike
471,1.0,"(like,endur)",endur,like,endurlike
472,1.0,"(like,entertain)",entertain,like,entertainlike
473,4.0,"(like,entri)",entri,like,entrilike
474,1.0,"(like,ever)",ever,like,everlike
475,1.0,"(like,eversurpris)",eversurpris,like,eversurprislike
476,1.0,"(like,exclud)",exclud,like,excludlike
477,4.0,"(like,expand)",expand,like,expandlike
478,2.0,"(like,explan)",explan,like,explanlike
479,2.0,"(like,fall)",fall,like,falllike
480,1.0,"(like,favor)",favor,like,favorlike
481,2.0,"(like,femal)",femal,like,femallike
482,1.0,"(like,fifth)",fifth,like,fifthlike
483,5.0,"(like,find)",find,like,findlike
484,1.0,"(like,fiona)",fiona,like,fionalike
485,1.0,"(like,firm)",firm,like,firmlike
486,2.0,"(like,fit)",fit,like,fitlike
487,1.0,"(like,flaw)",flaw,like,flawlike
488,2.0,"(like,footag)",footag,like,footaglike
489,1.0,"(like,fruit)",fruit,like,fruitlike
490,1.0,"(like,gaetz)",gaetz,like,gaetzlike
491,1.0,"(like,galleri)",galleri,like,gallerilike
492,2.0,"(like,godzik)",godzik,like,godziklike
493,3.0,"(like,good)",good,like,goodlike
494,1.0,"(like,grain)",grain,like,grainlike
495,1.0,"(like,grind)",grind,like,grindlike
496,1.0,"(like,has)",has,like,haslike
497,1.0,"(like,have)",have,like,havelike
498,1.0,"(like,head)",head,like,headlike
499,13.0,"(like,hear)",hear,like,hearlike
500,1.0,"(like,herb)",herb,like,herblike
501,1.0,"(like,hickenloop)",hickenloop,like,hickenlooplike
502,1.0,"(like,hint)",hint,like,hintlike
503,1.0,"(like,homag)",homag,like,homaglike
504,1.0,"(like,humaninduc)",humaninduc,like,humaninduclike
505,1.0,"(like,iced)",iced,like,icedlike
506,1.0,"(like,improv)",improv,like,improvlike
507,2.0,"(like,incent)",incent,like,incentlike
508,1.0,"(like,indic)",indic,like,indiclike
509,2.0,"(like,influenc)",influenc,like,influenclike
510,1.0,"(like,infus)",infus,like,infuslike
511,1.0,"(like,initi)",initi,like,initilike
512,1.0,"(like,iron)",iron,like,ironlike
513,2.0,"(like,is)",is,like,islike
514,4.0,"(like,issu)",issu,like,issulike
515,4.0,"(like,john)",john,like,johnlike
516,2.0,"(like,joke)",joke,like,jokelike
517,3.0,"(like,judg)",judg,like,judglike
518,1.0,"(like,junior)",junior,like,juniorlike
519,5.0,"(like,keep)",keep,like,keeplike
520,1.0,"(like,kimmel)",kimmel,like,kimmellike
521,3.0,"(like,larg)",larg,like,larglike
522,1.0,"(like,latenight)",latenight,like,latenightlike
523,1.0,"(like,latest)",latest,like,latestlike
524,1.0,"(like,lawyer)",lawyer,like,lawyerlike
525,1.0,"(like,lay)",lay,like,laylike
526,3.0,"(like,leav)",leav,like,leavlike
527,3.0,"(like,let)",let,like,letlike
528,11.0,"(like,lettersnytimescom)",lettersnytimescom,like,lettersnytimescomlike
529,21.0,"(like,like)",like,like,likelike
