,count,pair,word,cooccurword,alphaword
99,2.0,"(citi,doctor)",citi,doctor,citidoctor
100,1.0,"(citi,domain)",citi,domain,citidomain
101,1.0,"(citi,ebola)",citi,ebola,citiebola
102,1.0,"(citi,edg)",citi,edg,citiedg
103,1.0,"(citi,edit)",citi,edit,citiedit
104,1.0,"(citi,egyptian)",citi,egyptian,citiegyptian
105,1.0,"(citi,element)",citi,element,citielement
106,1.0,"(citi,elizabeth)",citi,elizabeth,citielizabeth
107,4.0,"(citi,emerg)",citi,emerg,citiemerg
108,1.0,"(citi,enforc)",citi,enforc,citienforc
109,1.0,"(citi,enrol)",citi,enrol,citienrol
110,5.0,"(citi,especi)",citi,especi,citiespeci
111,1.0,"(citi,establish)",citi,establish,citiestablish
112,2.0,"(citi,estat)",citi,estat,citiestat
113,11.0,"(citi,everi)",citi,everi,citieveri
114,1.0,"(citi,everyon)",citi,everyon,citieveryon
115,2.0,"(citi,excess)",citi,excess,citiexcess
116,2.0,"(citi,expens)",citi,expens,citiexpens
117,1.0,"(citi,expo)",citi,expo,citiexpo
118,1.0,"(citi,express)",citi,express,citiexpress
119,1.0,"(citi,fatal)",citi,fatal,citifatal
120,1.0,"(citi,festiv)",citi,festiv,citifestiv
121,5.0,"(citi,financi)",citi,financi,citifinanci
122,1.0,"(citi,fourhour)",citi,fourhour,citifourhour
123,2.0,"(citi,free)",citi,free,citifree
124,1.0,"(citi,freeman)",citi,freeman,citifreeman
125,1.0,"(citi,freez)",citi,freez,citifreez
126,1.0,"(citi,funder)",citi,funder,citifunder
127,1.0,"(citi,funnel)",citi,funnel,citifunnel
128,1.0,"(citi,gain)",citi,gain,citigain
129,2.0,"(citi,gas)",citi,gas,citigas
130,2.0,"(citi,goe)",citi,goe,citigoe
131,1.0,"(citi,gotten)",citi,gotten,citigotten
132,9.0,"(citi,govern)",citi,govern,citigovern
133,3.0,"(citi,half)",citi,half,citihalf
134,1.0,"(citi,hang)",citi,hang,citihang
135,1.0,"(citi,health)",citi,health,citihealth
136,1.0,"(citi,hidden)",citi,hidden,citihidden
137,1.0,"(citi,highspe)",citi,highspe,citihighspe
138,1.0,"(citi,horribl)",citi,horribl,citihorribl
139,1.0,"(citi,host)",citi,host,citihost
140,1.0,"(citi,husband)",citi,husband,citihusband
141,2.0,"(citi,idea)",citi,idea,citiidea
142,2.0,"(citi,imagin)",citi,imagin,citiimagin
143,2.0,"(citi,impact)",citi,impact,citiimpact
144,1.0,"(citi,implement)",citi,implement,citiimplement
145,1.0,"(citi,imprimatur)",citi,imprimatur,citiimprimatur
146,4.0,"(citi,inch)",citi,inch,citiinch
147,7.0,"(citi,includ)",citi,includ,citiinclud
148,1.0,"(citi,infrequ)",citi,infrequ,citiinfrequ
149,1.0,"(citi,initi)",citi,initi,citiiniti
150,2.0,"(citi,jerusalem)",citi,jerusalem,citijerusalem
151,1.0,"(citi,justin)",citi,justin,citijustin
152,3.0,"(citi,know)",citi,know,citiknow
153,4.0,"(citi,land)",citi,land,citiland
154,1.0,"(citi,largerthanlif)",citi,largerthanlif,citilargerthanlif
155,2.0,"(citi,law)",citi,law,citilaw
156,1.0,"(citi,lawenforc)",citi,lawenforc,citilawenforc
157,1.0,"(citi,layer)",citi,layer,citilayer
158,4.0,"(citi,led)",citi,led,citiled
159,10.0,"(citi,left)",citi,left,citileft
160,4.0,"(citi,lesbian)",citi,lesbian,citilesbian
161,1.0,"(citi,liaison)",citi,liaison,citiliaison
162,1.0,"(citi,licens)",citi,licens,citilicens
163,5.0,"(citi,life)",citi,life,citilife
164,1.0,"(citi,litani)",citi,litani,citilitani
165,1.0,"(citi,littl)",citi,littl,citilittl
166,1.0,"(citi,longrun)",citi,longrun,citilongrun
167,2.0,"(citi,low)",citi,low,citilow
168,3.0,"(citi,magic)",citi,magic,citimagic
169,1.0,"(citi,man)",citi,man,citiman
170,1.0,"(citi,maneuv)",citi,maneuv,citimaneuv
171,1.0,"(citi,market)",citi,market,citimarket
172,1.0,"(citi,marqui)",citi,marqui,citimarqui
173,1.0,"(citi,maryland)",citi,maryland,citimaryland
174,1.0,"(citi,mediev)",citi,mediev,citimediev
175,3.0,"(citi,migrant)",citi,migrant,citimigrant
176,4.0,"(citi,modern)",citi,modern,citimodern
177,3.0,"(citi,movi)",citi,movi,citimovi
178,4.0,"(citi,must)",citi,must,citimust
179,1.0,"(citi,mx)",citi,mx,citimx
180,11.0,"(citi,need)",citi,need,citineed
181,1.0,"(citi,negat)",citi,negat,citinegat
182,1.0,"(citi,ngo)",citi,ngo,citingo
183,1.0,"(citi,niec)",citi,niec,citiniec
184,1.0,"(citi,normal)",citi,normal,citinormal
185,1.0,"(citi,nu)",citi,nu,citinu
186,3.0,"(citi,oaxacan)",citi,oaxacan,citioaxacan
187,1.0,"(citi,oblig)",citi,oblig,citioblig
188,9.0,"(citi,often)",citi,often,citioften
189,4.0,"(citi,omalley)",citi,omalley,citiomalley
190,3.0,"(citi,oper)",citi,oper,citioper
191,1.0,"(citi,outlook)",citi,outlook,citioutlook
192,1.0,"(citi,outofst)",citi,outofst,citioutofst
193,2.0,"(citi,overlook)",citi,overlook,citioverlook
194,1.0,"(citi,overtaken)",citi,overtaken,citiovertaken
195,4.0,"(citi,own)",citi,own,citiown
196,1.0,"(citi,oysterscoop)",citi,oysterscoop,citioysterscoop
197,3.0,"(citi,peak)",citi,peak,citipeak
198,1.0,"(citi,perman)",citi,perman,citiperman
199,1.0,"(citi,pie)",citi,pie,citipie
200,1.0,"(citi,piedra)",citi,piedra,citipiedra
201,3.0,"(citi,pile)",citi,pile,citipile
202,1.0,"(citi,pilot)",citi,pilot,citipilot
203,1.0,"(citi,plain)",citi,plain,citiplain
204,2.0,"(citi,plaincloth)",citi,plaincloth,citiplaincloth
205,4.0,"(citi,play)",citi,play,citiplay
206,2.0,"(citi,postfear)",citi,postfear,citipostfear
207,1.0,"(citi,postindustri)",citi,postindustri,citipostindustri
208,7.0,"(citi,presid)",citi,presid,citipresid
209,1.0,"(citi,previous)",citi,previous,citiprevious
210,1.0,"(citi,problem)",citi,problem,citiproblem
211,1.0,"(citi,profil)",citi,profil,citiprofil
212,4.0,"(citi,project)",citi,project,citiproject
213,1.0,"(citi,promis)",citi,promis,citipromis
214,1.0,"(citi,prosecut)",citi,prosecut,citiprosecut
215,26.0,"(citi,public)",citi,public,citipublic
216,1.0,"(citi,rare)",citi,rare,citirare
217,2.0,"(citi,realiti)",citi,realiti,citirealiti
218,1.0,"(citi,reduct)",citi,reduct,citireduct
219,1.0,"(citi,regist)",citi,regist,citiregist
220,1.0,"(citi,relentless)",citi,relentless,citirelentless
221,14.0,"(citi,report)",citi,report,citireport
222,1.0,"(citi,republican)",citi,republican,citirepublican
223,1.0,"(citi,reserv)",citi,reserv,citireserv
224,1.0,"(citi,rever)",citi,rever,citirever
225,1.0,"(citi,revolut)",citi,revolut,citirevolut
226,1.0,"(citi,riddl)",citi,riddl,citiriddl
227,1.0,"(citi,ridership)",citi,ridership,citiridership
228,1.0,"(citi,risen)",citi,risen,citirisen
229,1.0,"(citi,robberi)",citi,robberi,citirobberi
230,1.0,"(citi,roca)",citi,roca,citiroca
231,2.0,"(citi,rode)",citi,rode,citirode
232,8.0,"(citi,run)",citi,run,citirun
233,2.0,"(citi,rural)",citi,rural,citirural
234,1.0,"(citi,saffron)",citi,saffron,citisaffron
235,3.0,"(citi,saw)",citi,saw,citisaw
236,5.0,"(citi,scene)",citi,scene,citiscene
237,1.0,"(citi,scout)",citi,scout,citiscout
238,1.0,"(citi,sculptur)",citi,sculptur,citisculptur
239,1.0,"(citi,secaucus)",citi,secaucus,citisecaucus
240,1.0,"(citi,sector)",citi,sector,citisector
241,1.0,"(citi,seedi)",citi,seedi,citiseedi
242,4.0,"(citi,segreg)",citi,segreg,citisegreg
243,1.0,"(citi,separatebutequ)",citi,separatebutequ,citiseparatebutequ
244,1.0,"(citi,shini)",citi,shini,citishini
245,2.0,"(citi,short)",citi,short,citishort
246,1.0,"(citi,sit)",citi,sit,citisit
247,1.0,"(citi,site)",citi,site,citisite
248,2.0,"(citi,skeleton)",citi,skeleton,citiskeleton
249,6.0,"(citi,slogan)",citi,slogan,citislogan
250,2.0,"(citi,sort)",citi,sort,citisort
251,5.0,"(citi,spend)",citi,spend,citispend
252,1.0,"(citi,spring)",citi,spring,citispring
253,2.0,"(citi,stark)",citi,stark,citistark
254,22.0,"(citi,state)",citi,state,citistate
255,1.0,"(citi,stockholm)",citi,stockholm,citistockholm
256,1.0,"(citi,straight)",citi,straight,citistraight
257,2.0,"(citi,strong)",citi,strong,citistrong
258,5.0,"(citi,struggl)",citi,struggl,citistruggl
259,1.0,"(citi,subject)",citi,subject,citisubject
260,2.0,"(citi,suburban)",citi,suburban,citisuburban
261,1.0,"(citi,sue)",citi,sue,citisue
262,3.0,"(citi,superintend)",citi,superintend,citisuperintend
263,1.0,"(citi,swift)",citi,swift,citiswift
264,2.0,"(citi,symbol)",citi,symbol,citisymbol
265,2.0,"(citi,tabloid)",citi,tabloid,cititabloid
266,3.0,"(citi,talk)",citi,talk,cititalk
267,1.0,"(citi,tallest)",citi,tallest,cititallest
268,1.0,"(citi,task)",citi,task,cititask
269,4.0,"(citi,teacher)",citi,teacher,cititeacher
270,3.0,"(citi,tend)",citi,tend,cititend
271,1.0,"(citi,tendril)",citi,tendril,cititendril
272,2.0,"(citi,term)",citi,term,cititerm
273,1.0,"(citi,terror)",citi,terror,cititerror
274,2.0,"(citi,these)",citi,these,citithese
275,9.0,"(citi,they)",citi,they,citithey
276,1.0,"(citi,thought)",citi,thought,citithought
277,4.0,"(citi,told)",citi,told,cititold
278,2.0,"(citi,tragedi)",citi,tragedi,cititragedi
279,9.0,"(citi,transport)",citi,transport,cititransport
280,2.0,"(citi,treat)",citi,treat,cititreat
281,1.0,"(citi,trinh)",citi,trinh,cititrinh
282,2.0,"(citi,truth)",citi,truth,cititruth
283,1.0,"(citi,twitter)",citi,twitter,cititwitter
284,1.0,"(citi,un)",citi,un,citiun
285,2.0,"(citi,unapologet)",citi,unapologet,citiunapologet
286,1.0,"(citi,univers)",citi,univers,citiunivers
287,4.0,"(citi,user)",citi,user,citiuser
288,1.0,"(citi,vari)",citi,vari,citivari
289,2.0,"(citi,various)",citi,various,citivarious
290,3.0,"(citi,vast)",citi,vast,citivast
291,2.0,"(citi,viral)",citi,viral,citiviral
292,2.0,"(citi,vision)",citi,vision,citivision
293,1.0,"(citi,volta)",citi,volta,citivolta
294,4.0,"(citi,washington)",citi,washington,citiwashington
295,2.0,"(citi,wave)",citi,wave,citiwave
296,1.0,"(citi,weapon)",citi,weapon,citiweapon
297,2.0,"(citi,wear)",citi,wear,citiwear
298,1.0,"(citi,websit)",citi,websit,citiwebsit
299,1.0,"(citi,weekday)",citi,weekday,citiweekday
300,1.0,"(citi,welless)",citi,welless,citiwelless
301,7.0,"(citi,west)",citi,west,citiwest
302,3.0,"(citi,when)",citi,when,citiwhen
303,1.0,"(citi,whip)",citi,whip,citiwhip
304,1.0,"(citi,who)",citi,who,citiwho
305,2.0,"(citi,william)",citi,william,citiwilliam
306,1.0,"(citi,williamsburg)",citi,williamsburg,citiwilliamsburg
307,1.0,"(citi,wise)",citi,wise,citiwise
308,1.0,"(citi,worship)",citi,worship,citiworship
309,5.0,"(citi,yet)",citi,yet,citiyet
310,120.0,"(like,)",,like,like
311,2.0,"(like,10yearold)",10yearold,like,10yearoldlike
312,2.0,"(like,14)",14,like,14like
313,1.0,"(like,15yearold)",15yearold,like,15yearoldlike
314,1.0,"(like,2013)",2013,like,2013like
315,2.0,"(like,2020)",2020,like,2020like
316,2.0,"(like,21)",21,like,21like
317,1.0,"(like,42)",42,like,42like
318,1.0,"(like,70)",70,like,70like
319,1.0,"(like,98)",98,like,98like
320,1.0,"(like,abolish)",abolish,like,abolishlike
321,1.0,"(like,absenc)",absenc,like,absenclike
322,2.0,"(like,accompani)",accompani,like,accompanilike
323,5.0,"(like,across)",across,like,acrosslike
324,5.0,"(like,act)",act,like,actlike
325,2.0,"(like,administr)",administr,like,administrlike
326,1.0,"(like,aeschylus)",aeschylus,like,aeschyluslike
327,1.0,"(like,aficionado)",aficionado,like,aficionadolike
328,3.0,"(like,africanamerican)",africanamerican,like,africanamericanlike
329,1.0,"(like,ago)",ago,like,agolike
330,2.0,"(like,agre)",agre,like,agrelike
331,1.0,"(like,aisl)",aisl,like,aisllike
332,1.0,"(like,aliv)",aliv,like,alivlike
333,1.0,"(like,allosaurus)",allosaurus,like,allosauruslike
334,7.0,"(like,almost)",almost,like,almostlike
335,1.0,"(like,announc)",announc,like,announclike
336,7.0,"(like,anoth)",anoth,like,anothlike
337,1.0,"(like,antibiot)",antibiot,like,antibiotlike
338,1.0,"(like,anybodi)",anybodi,like,anybodilike
339,1.0,"(like,app)",app,like,applike
340,4.0,"(like,appear)",appear,like,appearlike
341,2.0,"(like,area)",area,like,arealike
342,1.0,"(like,asia)",asia,like,asialike
343,2.0,"(like,aspen)",aspen,like,aspenlike
344,2.0,"(like,attach)",attach,like,attachlike
345,3.0,"(like,attract)",attract,like,attractlike
346,1.0,"(like,avalon)",avalon,like,avalonlike
347,1.0,"(like,avocado)",avocado,like,avocadolike
348,1.0,"(like,awoken)",awoken,like,awokenlike
349,1.0,"(like,baptism)",baptism,like,baptismlike
350,1.0,"(like,bark)",bark,like,barklike
351,1.0,"(like,barr)",barr,like,barrlike
352,1.0,"(like,barrack)",barrack,like,barracklike
353,1.0,"(like,barracuda)",barracuda,like,barracudalike
354,1.0,"(like,beauti)",beauti,like,beautilike
355,1.0,"(like,becam)",becam,like,becamlike
356,12.0,"(like,becom)",becom,like,becomlike
357,1.0,"(like,beleagu)",beleagu,like,beleagulike
358,1.0,"(like,bicker)",bicker,like,bickerlike
359,5.0,"(like,big)",big,like,biglike
360,1.0,"(like,biggest)",biggest,like,biggestlike
361,4.0,"(like,black)",black,like,blacklike
362,1.0,"(like,bleacher)",bleacher,like,bleacherlike
363,2.0,"(like,block)",block,like,blocklike
364,2.0,"(like,board)",board,like,boardlike
365,1.0,"(like,boot)",boot,like,bootlike
366,1.0,"(like,boudin)",boudin,like,boudinlike
367,1.0,"(like,breath)",breath,like,breathlike
368,1.0,"(like,bride)",bride,like,bridelike
369,2.0,"(like,brother)",brother,like,brotherlike
370,1.0,"(like,bruce)",bruce,like,brucelike
371,1.0,"(like,bsser)",bsser,like,bsserlike
372,1.0,"(like,bueri)",bueri,like,buerilike
373,1.0,"(like,busiest)",busiest,like,busiestlike
374,28.0,"(like,but)",but,like,butlike
375,4.0,"(like,cahn)",cahn,like,cahnlike
376,3.0,"(like,cake)",cake,like,cakelike
377,2.0,"(like,campaign)",campaign,like,campaignlike
378,1.0,"(like,cao)",cao,like,caolike
379,1.0,"(like,caption)",caption,like,captionlike
380,2.0,"(like,care)",care,like,carelike
381,1.0,"(like,carpent)",carpent,like,carpentlike
382,2.0,"(like,cattl)",cattl,like,cattllike
383,5.0,"(like,center)",center,like,centerlike
384,1.0,"(like,chalk)",chalk,like,chalklike
385,1.0,"(like,challeng)",challeng,like,challenglike
386,1.0,"(like,chan)",chan,like,chanlike
387,2.0,"(like,charg)",charg,like,charglike
388,4.0,"(like,chicago)",chicago,like,chicagolike
389,1.0,"(like,clash)",clash,like,clashlike
390,3.0,"(like,club)",club,like,clublike
391,1.0,"(like,code)",code,like,codelike
392,2.0,"(like,coffe)",coffe,like,coffelike
393,1.0,"(like,coli)",coli,like,colilike
394,1.0,"(like,comic)",comic,like,comiclike
395,1.0,"(like,commission)",commission,like,commissionlike
396,1.0,"(like,commut)",commut,like,commutlike
397,3.0,"(like,compar)",compar,like,comparlike
398,1.0,"(like,compromis)",compromis,like,compromislike
399,1.0,"(like,condemn)",condemn,like,condemnlike
400,1.0,"(like,confess)",confess,like,confesslike
401,1.0,"(like,congest)",congest,like,congestlike
402,1.0,"(like,content)",content,like,contentlike
403,1.0,"(like,control)",control,like,controllike
404,1.0,"(like,coralin)",coralin,like,coralinlike
405,1.0,"(like,corrupt)",corrupt,like,corruptlike
406,1.0,"(like,courtroom)",courtroom,like,courtroomlike
407,2.0,"(like,cover)",cover,like,coverlike
408,1.0,"(like,crashcours)",crashcours,like,crashcourslike
409,1.0,"(like,cruelli)",cruelli,like,cruellilike
410,2.0,"(like,custom)",custom,like,customlike
411,2.0,"(like,dater)",dater,like,daterlike
412,3.0,"(like,daughter)",daughter,like,daughterlike
413,1.0,"(like,deadlin)",deadlin,like,deadlinlike
414,5.0,"(like,death)",death,like,deathlike
415,1.0,"(like,deceit)",deceit,like,deceitlike
416,1.0,"(like,deep)",deep,like,deeplike
417,1.0,"(like,departur)",departur,like,departurlike
418,1.0,"(like,depend)",depend,like,dependlike
419,2.0,"(like,detect)",detect,like,detectlike
420,1.0,"(like,dev)",dev,like,devlike
421,1.0,"(like,diagnosi)",diagnosi,like,diagnosilike
422,1.0,"(like,difficulti)",difficulti,like,difficultilike
423,1.0,"(like,disappear)",disappear,like,disappearlike
424,2.0,"(like,discuss)",discuss,like,discusslike
425,2.0,"(like,dish)",dish,like,dishlike
426,1.0,"(like,distract)",distract,like,distractlike
427,2.0,"(like,donald)",donald,like,donaldlike
428,1.0,"(like,doorknob)",doorknob,like,doorknoblike
429,1.0,"(like,dorm)",dorm,like,dormlike
430,1.0,"(like,dragon)",dragon,like,dragonlike
431,1.0,"(like,drape)",drape,like,drapelike
432,3.0,"(like,draw)",draw,like,drawlike
433,3.0,"(like,drop)",drop,like,droplike
434,2.0,"(like,druze)",druze,like,druzelike
435,1.0,"(like,dumb)",dumb,like,dumblike
436,1.0,"(like,dumpl)",dumpl,like,dumpllike
437,1.0,"(like,duti)",duti,like,dutilike
438,1.0,"(like,earn)",earn,like,earnlike
439,2.0,"(like,econom)",econom,like,economlike
440,1.0,"(like,egg)",egg,like,egglike
441,1.0,"(like,either)",either,like,eitherlike
442,1.0,"(like,embarrass)",embarrass,like,embarrasslike
443,2.0,"(like,encourag)",encourag,like,encouraglike
444,1.0,"(like,ephemera)",ephemera,like,ephemeralike
445,6.0,"(like,episod)",episod,like,episodlike
446,1.0,"(like,equal)",equal,like,equallike
447,1.0,"(like,erdogan)",erdogan,like,erdoganlike
448,1.0,"(like,eschatolog)",eschatolog,like,eschatologlike
449,3.0,"(like,ever)",ever,like,everlike
450,1.0,"(like,ex)",ex,like,exlike
451,1.0,"(like,exoner)",exoner,like,exonerlike
452,2.0,"(like,expand)",expand,like,expandlike
453,1.0,"(like,explain)",explain,like,explainlike
454,1.0,"(like,export)",export,like,exportlike
455,1.0,"(like,faith)",faith,like,faithlike
456,6.0,"(like,fall)",fall,like,falllike
457,4.0,"(like,feder)",feder,like,federlike
458,1.0,"(like,femal)",femal,like,femallike
459,1.0,"(like,fester)",fester,like,festerlike
460,1.0,"(like,fifth)",fifth,like,fifthlike
461,5.0,"(like,find)",find,like,findlike
462,6.0,"(like,fit)",fit,like,fitlike
463,1.0,"(like,flow)",flow,like,flowlike
464,2.0,"(like,footag)",footag,like,footaglike
465,1.0,"(like,formula)",formula,like,formulalike
466,1.0,"(like,foxhol)",foxhol,like,foxhollike
467,1.0,"(like,franc)",franc,like,franclike
468,1.0,"(like,fresh)",fresh,like,freshlike
469,1.0,"(like,fruit)",fruit,like,fruitlike
470,1.0,"(like,gang)",gang,like,ganglike
471,1.0,"(like,gloria)",gloria,like,glorialike
472,4.0,"(like,good)",good,like,goodlike
473,1.0,"(like,grant)",grant,like,grantlike
474,1.0,"(like,greg)",greg,like,greglike
475,1.0,"(like,greta)",greta,like,gretalike
476,2.0,"(like,grown)",grown,like,grownlike
477,1.0,"(like,guard)",guard,like,guardlike
478,1.0,"(like,gymnast)",gymnast,like,gymnastlike
479,1.0,"(like,harri)",harri,like,harrilike
480,1.0,"(like,have)",have,like,havelike
481,2.0,"(like,head)",head,like,headlike
482,1.0,"(like,headey)",headey,like,headeylike
483,15.0,"(like,hear)",hear,like,hearlike
484,1.0,"(like,helm)",helm,like,helmlike
485,3.0,"(like,hill)",hill,like,hilllike
486,5.0,"(like,hindman)",hindman,like,hindmanlike
487,1.0,"(like,hodor)",hodor,like,hodorlike
488,2.0,"(like,household)",household,like,householdlike
489,1.0,"(like,humanitarian)",humanitarian,like,humanitarianlike
490,1.0,"(like,hybrid)",hybrid,like,hybridlike
491,1.0,"(like,iced)",iced,like,icedlike
492,1.0,"(like,identif)",identif,like,identiflike
493,1.0,"(like,imprison)",imprison,like,imprisonlike
494,3.0,"(like,improv)",improv,like,improvlike
495,1.0,"(like,indic)",indic,like,indiclike
496,2.0,"(like,influenc)",influenc,like,influenclike
497,1.0,"(like,initi)",initi,like,initilike
498,1.0,"(like,insist)",insist,like,insistlike
499,1.0,"(like,intim)",intim,like,intimlike
500,2.0,"(like,invas)",invas,like,invaslike
501,1.0,"(like,iran)",iran,like,iranlike
502,1.0,"(like,iron)",iron,like,ironlike
503,3.0,"(like,is)",is,like,islike
504,1.0,"(like,isol)",isol,like,isollike
505,4.0,"(like,issu)",issu,like,issulike
506,1.0,"(like,italian)",italian,like,italianlike
507,1.0,"(like,japan)",japan,like,japanlike
508,1.0,"(like,jeffrey)",jeffrey,like,jeffreylike
509,3.0,"(like,john)",john,like,johnlike
510,2.0,"(like,joke)",joke,like,jokelike
511,4.0,"(like,jordan)",jordan,like,jordanlike
512,2.0,"(like,judg)",judg,like,judglike
513,1.0,"(like,june)",june,like,junelike
514,4.0,"(like,keep)",keep,like,keeplike
515,1.0,"(like,kidfriend)",kidfriend,like,kidfriendlike
516,1.0,"(like,kirsten)",kirsten,like,kirstenlike
517,2.0,"(like,landscap)",landscap,like,landscaplike
518,3.0,"(like,larg)",larg,like,larglike
519,1.0,"(like,latenight)",latenight,like,latenightlike
520,3.0,"(like,leav)",leav,like,leavlike
521,1.0,"(like,lem)",lem,like,lemlike
522,2.0,"(like,let)",let,like,letlike
523,15.0,"(like,lettersnytimescom)",lettersnytimescom,like,lettersnytimescomlike
524,1.0,"(like,lift)",lift,like,liftlike
525,44.0,"(like,like)",like,like,likelike
526,2.0,"(like,lion)",like,lion,likelion
527,8.0,"(like,littl)",like,littl,likelittl
528,1.0,"(like,litzman)",like,litzman,likelitzman
529,1.0,"(like,lone)",like,lone,likelone
530,2.0,"(like,magic)",like,magic,likemagic
531,1.0,"(like,main)",like,main,likemain
