,count,pair,word,cooccurword,alphaword
52,5.0,"(airlin,bring)",airlin,bring,airlinbring
53,2.0,"(airlin,bulk)",airlin,bulk,airlinbulk
54,2.0,"(airlin,by)",airlin,by,airlinby
55,1.0,"(airlin,captur)",airlin,captur,airlincaptur
56,2.0,"(airlin,certifi)",airlin,certifi,airlincertifi
57,1.0,"(airlin,cfo)",airlin,cfo,airlincfo
58,1.0,"(airlin,chao)",airlin,chao,airlinchao
59,2.0,"(airlin,chicago)",airlin,chicago,airlinchicago
60,16.0,"(airlin,chief)",airlin,chief,airlinchief
61,1.0,"(airlin,choic)",airlin,choic,airlinchoic
62,1.0,"(airlin,chunk)",airlin,chunk,airlinchunk
63,4.0,"(airlin,cite)",airlin,cite,airlincite
64,4.0,"(airlin,class)",airlin,class,airlinclass
65,2.0,"(airlin,clinch)",airlin,clinch,airlinclinch
66,7.0,"(airlin,close)",airlin,close,airlinclose
67,6.0,"(airlin,cockpit)",airlin,cockpit,airlincockpit
68,1.0,"(airlin,comac)",airlin,comac,airlincomac
69,3.0,"(airlin,comfort)",airlin,comfort,airlincomfort
70,1.0,"(airlin,confer)",airlin,confer,airlinconfer
71,1.0,"(airlin,content)",airlin,content,airlincontent
72,8.0,"(airlin,contract)",airlin,contract,airlincontract
73,30.0,"(airlin,control)",airlin,control,airlincontrol
74,3.0,"(airlin,coupl)",airlin,coupl,airlincoupl
75,3.0,"(airlin,court)",airlin,court,airlincourt
76,2.0,"(airlin,coverag)",airlin,coverag,airlincoverag
77,4.0,"(airlin,crisi)",airlin,crisi,airlincrisi
78,2.0,"(airlin,current)",airlin,current,airlincurrent
79,1.0,"(airlin,curv)",airlin,curv,airlincurv
80,1.0,"(airlin,customercentr)",airlin,customercentr,airlincustomercentr
81,1.0,"(airlin,dan)",airlin,dan,airlindan
82,23.0,"(airlin,data)",airlin,data,airlindata
83,1.0,"(airlin,definit)",airlin,definit,airlindefinit
84,1.0,"(airlin,deleg)",airlin,deleg,airlindeleg
85,3.0,"(airlin,disabl)",airlin,disabl,airlindisabl
86,8.0,"(airlin,dollar)",airlin,dollar,airlindollar
87,2.0,"(airlin,done)",airlin,done,airlindone
88,1.0,"(airlin,dread)",airlin,dread,airlindread
89,2.0,"(airlin,emblem)",airlin,emblem,airlinemblem
90,1.0,"(airlin,embryriddl)",airlin,embryriddl,airlinembryriddl
91,10.0,"(airlin,emerg)",airlin,emerg,airlinemerg
92,1.0,"(airlin,emphas)",airlin,emphas,airlinemphas
93,2.0,"(airlin,enforc)",airlin,enforc,airlinenforc
94,1.0,"(airlin,escal)",airlin,escal,airlinescal
95,1.0,"(airlin,especi)",airlin,especi,airlinespeci
96,2.0,"(airlin,establish)",airlin,establish,airlinestablish
97,1.0,"(airlin,estat)",airlin,estat,airlinestat
98,1.0,"(airlin,euphor)",airlin,euphor,airlineuphor
99,4.0,"(airlin,everi)",airlin,everi,airlineveri
100,1.0,"(airlin,exot)",airlin,exot,airlinexot
101,19.0,"(airlin,expect)",airlin,expect,airlinexpect
102,1.0,"(airlin,extens)",airlin,extens,airlinextens
103,12.0,"(airlin,face)",airlin,face,airlinface
104,3.0,"(airlin,failur)",airlin,failur,airlinfailur
105,10.0,"(airlin,fatal)",airlin,fatal,airlinfatal
106,3.0,"(airlin,fee)",airlin,fee,airlinfee
107,1.0,"(airlin,fel)",airlin,fel,airlinfel
108,2.0,"(airlin,fine)",airlin,fine,airlinfine
109,24.0,"(airlin,fleet)",airlin,fleet,airlinfleet
110,1.0,"(airlin,flourish)",airlin,flourish,airlinflourish
111,1.0,"(airlin,francisco)",airlin,francisco,airlinfrancisco
112,1.0,"(airlin,frantic)",airlin,frantic,airlinfrantic
113,1.0,"(airlin,garneau)",airlin,garneau,airlingarneau
114,1.0,"(airlin,gideo)",airlin,gideo,airlingideo
115,1.0,"(airlin,given)",airlin,given,airlingiven
116,4.0,"(airlin,govern)",airlin,govern,airlingovern
117,1.0,"(airlin,great)",airlin,great,airlingreat
118,2.0,"(airlin,guarante)",airlin,guarante,airlinguarante
119,2.0,"(airlin,guid)",airlin,guid,airlinguid
120,2.0,"(airlin,guidanc)",airlin,guidanc,airlinguidanc
121,2.0,"(airlin,hard)",airlin,hard,airlinhard
122,3.0,"(airlin,home)",airlin,home,airlinhome
123,3.0,"(airlin,hub)",airlin,hub,airlinhub
124,2.0,"(airlin,hurdl)",airlin,hurdl,airlinhurdl
125,1.0,"(airlin,hurt)",airlin,hurt,airlinhurt
126,2.0,"(airlin,ice)",airlin,ice,airlinice
127,1.0,"(airlin,icelandair)",airlin,icelandair,airlinicelandair
128,1.0,"(airlin,implor)",airlin,implor,airlinimplor
129,20.0,"(airlin,includ)",airlin,includ,airlininclud
130,11.0,"(airlin,industri)",airlin,industri,airlinindustri
131,1.0,"(airlin,insur)",airlin,insur,airlininsur
132,1.0,"(airlin,job)",airlin,job,airlinjob
133,1.0,"(airlin,journal)",airlin,journal,airlinjournal
134,1.0,"(airlin,kennedi)",airlin,kennedi,airlinkennedi
135,1.0,"(airlin,kid)",airlin,kid,airlinkid
136,1.0,"(airlin,lack)",airlin,lack,airlinlack
137,6.0,"(airlin,later)",airlin,later,airlinlater
138,1.0,"(airlin,leahi)",airlin,leahi,airlinleahi
139,4.0,"(airlin,learn)",airlin,learn,airlinlearn
140,3.0,"(airlin,leg)",airlin,leg,airlinleg
141,1.0,"(airlin,link)",airlin,link,airlinlink
142,1.0,"(airlin,longstand)",airlin,longstand,airlinlongstand
143,4.0,"(airlin,longtim)",airlin,longtim,airlinlongtim
144,1.0,"(airlin,los)",airlin,los,airlinlos
145,3.0,"(airlin,lose)",airlin,lose,airlinlose
146,2.0,"(airlin,loss)",airlin,loss,airlinloss
147,1.0,"(airlin,loyalti)",airlin,loyalti,airlinloyalti
148,10.0,"(airlin,major)",airlin,major,airlinmajor
149,1.0,"(airlin,maker)",airlin,maker,airlinmaker
150,3.0,"(airlin,malfunct)",airlin,malfunct,airlinmalfunct
151,10.0,"(airlin,manufactur)",airlin,manufactur,airlinmanufactur
152,6.0,"(airlin,mauritania)",airlin,mauritania,airlinmauritania
153,206.0,"(airlin,max)",airlin,max,airlinmax
154,1.0,"(airlin,mayerowitz)",airlin,mayerowitz,airlinmayerowitz
155,2.0,"(airlin,mcdonnel)",airlin,mcdonnel,airlinmcdonnel
156,4.0,"(airlin,ministri)",airlin,ministri,airlinministri
157,1.0,"(airlin,minor)",airlin,minor,airlinminor
158,1.0,"(airlin,misfir)",airlin,misfir,airlinmisfir
159,4.0,"(airlin,most)",airlin,most,airlinmost
160,3.0,"(airlin,mount)",airlin,mount,airlinmount
161,7.0,"(airlin,near)",airlin,near,airlinnear
162,2.0,"(airlin,neither)",airlin,neither,airlinneither
163,2.0,"(airlin,normal)",airlin,normal,airlinnormal
164,9.0,"(airlin,norwegian)",airlin,norwegian,airlinnorwegian
165,2.0,"(airlin,nyt)",airlin,nyt,airlinnyt
166,8.0,"(airlin,offer)",airlin,offer,airlinoffer
167,4.0,"(airlin,on)",airlin,on,airlinon
168,1.0,"(airlin,outfit)",airlin,outfit,airlinoutfit
169,2.0,"(airlin,outsourc)",airlin,outsourc,airlinoutsourc
170,1.0,"(airlin,outstand)",airlin,outstand,airlinoutstand
171,1.0,"(airlin,overr)",airlin,overr,airlinoverr
172,1.0,"(airlin,paid)",airlin,paid,airlinpaid
173,2.0,"(airlin,parrish)",airlin,parrish,airlinparrish
174,46.0,"(airlin,passeng)",airlin,passeng,airlinpasseng
175,4.0,"(airlin,pay)",airlin,pay,airlinpay
176,1.0,"(airlin,peach)",airlin,peach,airlinpeach
177,2.0,"(airlin,penalti)",airlin,penalti,airlinpenalti
178,5.0,"(airlin,percent)",airlin,percent,airlinpercent
179,1.0,"(airlin,persist)",airlin,persist,airlinpersist
180,1.0,"(airlin,phd)",airlin,phd,airlinphd
181,1.0,"(airlin,precautionari)",airlin,precautionari,airlinprecautionari
182,1.0,"(airlin,presum)",airlin,presum,airlinpresum
183,1.0,"(airlin,prevent)",airlin,prevent,airlinprevent
184,1.0,"(airlin,price)",airlin,price,airlinprice
185,1.0,"(airlin,program)",airlin,program,airlinprogram
186,4.0,"(airlin,propos)",airlin,propos,airlinpropos
187,5.0,"(airlin,provid)",airlin,provid,airlinprovid
188,1.0,"(airlin,quick)",airlin,quick,airlinquick
189,3.0,"(airlin,ran)",airlin,ran,airlinran
190,2.0,"(airlin,rapid)",airlin,rapid,airlinrapid
191,2.0,"(airlin,rattl)",airlin,rattl,airlinrattl
192,5.0,"(airlin,rebook)",airlin,rebook,airlinrebook
193,2.0,"(airlin,receiv)",airlin,receiv,airlinreceiv
194,1.0,"(airlin,reduc)",airlin,reduc,airlinreduc
195,2.0,"(airlin,region)",airlin,region,airlinregion
196,7.0,"(airlin,regulatori)",airlin,regulatori,airlinregulatori
197,1.0,"(airlin,repay)",airlin,repay,airlinrepay
198,3.0,"(airlin,replac)",airlin,replac,airlinreplac
199,7.0,"(airlin,requir)",airlin,requir,airlinrequir
200,2.0,"(airlin,retrain)",airlin,retrain,airlinretrain
201,3.0,"(airlin,russian)",airlin,russian,airlinrussian
202,1.0,"(airlin,safer)",airlin,safer,airlinsafer
203,3.0,"(airlin,safest)",airlin,safest,airlinsafest
204,6.0,"(airlin,scat)",airlin,scat,airlinscat
205,3.0,"(airlin,scrambl)",airlin,scrambl,airlinscrambl
206,1.0,"(airlin,secondlargest)",airlin,secondlargest,airlinsecondlargest
207,1.0,"(airlin,sector)",airlin,sector,airlinsector
208,6.0,"(airlin,seek)",airlin,seek,airlinseek
209,5.0,"(airlin,sever)",airlin,sever,airlinsever
210,1.0,"(airlin,she)",airlin,she,airlinshe
211,1.0,"(airlin,sheet)",airlin,sheet,airlinsheet
212,2.0,"(airlin,shut)",airlin,shut,airlinshut
213,1.0,"(airlin,slow)",airlin,slow,airlinslow
214,1.0,"(airlin,smaller)",airlin,smaller,airlinsmaller
215,2.0,"(airlin,sole)",airlin,sole,airlinsole
216,4.0,"(airlin,spring)",airlin,spring,airlinspring
217,1.0,"(airlin,stakehold)",airlin,stakehold,airlinstakehold
218,2.0,"(airlin,statist)",airlin,statist,airlinstatist
219,1.0,"(airlin,step)",airlin,step,airlinstep
220,1.0,"(airlin,stock)",airlin,stock,airlinstock
221,1.0,"(airlin,strang)",airlin,strang,airlinstrang
222,1.0,"(airlin,stress)",airlin,stress,airlinstress
223,1.0,"(airlin,strewn)",airlin,strewn,airlinstrewn
224,1.0,"(airlin,strong)",airlin,strong,airlinstrong
225,1.0,"(airlin,submit)",airlin,submit,airlinsubmit
226,2.0,"(airlin,subpoena)",airlin,subpoena,airlinsubpoena
227,2.0,"(airlin,subsaharan)",airlin,subsaharan,airlinsubsaharan
228,1.0,"(airlin,success)",airlin,success,airlinsuccess
229,32.0,"(airlin,sunday)",airlin,sunday,airlinsunday
230,1.0,"(airlin,surround)",airlin,surround,airlinsurround
231,3.0,"(airlin,tell)",airlin,tell,airlintell
232,13.0,"(airlin,them)",airlin,them,airlinthem
233,8.0,"(airlin,there)",airlin,there,airlinthere
234,1.0,"(airlin,therefor)",airlin,therefor,airlintherefor
235,1.0,"(airlin,third)",airlin,third,airlinthird
236,4.0,"(airlin,ticket)",airlin,ticket,airlinticket
237,7.0,"(airlin,took)",airlin,took,airlintook
238,3.0,"(airlin,total)",airlin,total,airlintotal
239,4.0,"(airlin,toward)",airlin,toward,airlintoward
240,9.0,"(airlin,traffic)",airlin,traffic,airlintraffic
241,1.0,"(airlin,transfer)",airlin,transfer,airlintransfer
242,1.0,"(airlin,transform)",airlin,transform,airlintransform
243,2.0,"(airlin,transit)",airlin,transit,airlintransit
244,1.0,"(airlin,tricki)",airlin,tricki,airlintricki
245,1.0,"(airlin,trip)",airlin,trip,airlintrip
246,1.0,"(airlin,uniform)",airlin,uniform,airlinuniform
247,1.0,"(airlin,unrecover)",airlin,unrecover,airlinunrecover
248,2.0,"(airlin,unusu)",airlin,unusu,airlinunusu
249,29.0,"(airlin,updat)",airlin,updat,airlinupdat
250,1.0,"(airlin,versus)",airlin,versus,airlinversus
251,3.0,"(airlin,viabl)",airlin,viabl,airlinviabl
252,2.0,"(airlin,virgin)",airlin,virgin,airlinvirgin
253,6.0,"(airlin,voic)",airlin,voic,airlinvoic
254,1.0,"(airlin,voluntarili)",airlin,voluntarili,airlinvoluntarili
255,5.0,"(airlin,wake)",airlin,wake,airlinwake
256,4.0,"(airlin,watch)",airlin,watch,airlinwatch
257,10.0,"(airlin,way)",airlin,way,airlinway
258,2.0,"(airlin,weigh)",airlin,weigh,airlinweigh
259,18.0,"(airlin,whether)",airlin,whether,airlinwhether
260,5.0,"(airlin,whose)",airlin,whose,airlinwhose
261,2.0,"(airlin,woman)",airlin,woman,airlinwoman
262,4.0,"(airlin,workhors)",airlin,workhors,airlinworkhors
263,3.0,"(airlin,worri)",airlin,worri,airlinworri
264,4.0,"(airlin,worst)",airlin,worst,airlinworst
265,1.0,"(airlin,wrote)",airlin,wrote,airlinwrote
266,1.0,"(airlin,yangho)",airlin,yangho,airlinyangho
267,1.0,"(airlin,yearround)",airlin,yearround,airlinyearround
268,2.0,"(airlin,young)",airlin,young,airlinyoung
269,9.0,"(boe,1)",1,boe,1boe
270,2.0,"(boe,15)",15,boe,15boe
271,1.0,"(boe,2001)",2001,boe,2001boe
272,1.0,"(boe,2015)",2015,boe,2015boe
273,2.0,"(boe,22)",22,boe,22boe
274,1.0,"(boe,29)",29,boe,29boe
275,4.0,"(boe,50)",50,boe,50boe
276,1.0,"(boe,52yearold)",52yearold,boe,52yearoldboe
277,1.0,"(boe,57)",57,boe,57boe
278,1.0,"(boe,747)",747,boe,747boe
279,4.0,"(boe,787s)",787s,boe,787sboe
280,182.0,"(boe,8)",8,boe,8boe
281,4.0,"(boe,ababa)",ababa,boe,abababoe
282,1.0,"(boe,absolut)",absolut,boe,absolutboe
283,12.0,"(boe,accord)",accord,boe,accordboe
284,11.0,"(boe,action)",action,boe,actionboe
285,2.0,"(boe,add)",add,boe,addboe
286,1.0,"(boe,addon)",addon,boe,addonboe
287,11.0,"(boe,address)",address,boe,addressboe
288,1.0,"(boe,admiss)",admiss,boe,admissboe
289,2.0,"(boe,advanc)",advanc,boe,advancboe
290,40.0,"(boe,airbus)",airbus,boe,airbusboe
291,194.0,"(boe,airlin)",airlin,boe,airlinboe
292,55.0,"(boe,also)",also,boe,alsoboe
293,1.0,"(boe,america)",america,boe,americaboe
294,8.0,"(boe,angl)",angl,boe,anglboe
295,23.0,"(boe,anoth)",anoth,boe,anothboe
296,4.0,"(boe,anytim)",anytim,boe,anytimboe
297,2.0,"(boe,approach)",approach,boe,approachboe
298,1.0,"(boe,arrog)",arrog,boe,arrogboe
299,1.0,"(boe,attent)",attent,boe,attentboe
300,24.0,"(boe,autom)",autom,boe,automboe
301,1.0,"(boe,backlash)",backlash,boe,backlashboe
302,4.0,"(boe,bad)",bad,boe,badboe
303,3.0,"(boe,barack)",barack,boe,barackboe
304,2.0,"(boe,barbaro)",barbaro,boe,barbaroboe
305,3.0,"(boe,becam)",becam,boe,becamboe
306,3.0,"(boe,becom)",becom,boe,becomboe
307,4.0,"(boe,benefit)",benefit,boe,benefitboe
308,1.0,"(boe,beyond)",beyond,boe,beyondboe
309,3.0,"(boe,biographi)",biographi,boe,biographiboe
310,5.0,"(boe,black)",black,boe,blackboe
311,1.0,"(boe,block)",block,boe,blockboe
312,12.0,"(boe,board)",board,boe,boardboe
313,1.0,"(boe,brexit)",boe,brexit,boebrexit
314,2.0,"(boe,brian)",boe,brian,boebrian
315,1.0,"(boe,brickshap)",boe,brickshap,boebrickshap
316,1.0,"(boe,businesstobusi)",boe,businesstobusi,boebusinesstobusi
317,1.0,"(boe,bypass)",boe,bypass,boebypass
318,2.0,"(boe,cannot)",boe,cannot,boecannot
319,1.0,"(boe,catchup)",boe,catchup,boecatchup
320,1.0,"(boe,caught)",boe,caught,boecaught
321,23.0,"(boe,caus)",boe,caus,boecaus
322,2.0,"(boe,centuri)",boe,centuri,boecenturi
323,1.0,"(boe,champagn)",boe,champagn,boechampagn
324,9.0,"(boe,charg)",boe,charg,boecharg
325,1.0,"(boe,christen)",boe,christen,boechristen
326,2.0,"(boe,closer)",boe,closer,boecloser
327,1.0,"(boe,common)",boe,common,boecommon
328,99.0,"(boe,compani)",boe,compani,boecompani
329,2.0,"(boe,complain)",boe,complain,boecomplain
330,23.0,"(boe,concern)",boe,concern,boeconcern
331,5.0,"(boe,conclus)",boe,conclus,boeconclus
332,1.0,"(boe,consecut)",boe,consecut,boeconsecut
333,1.0,"(boe,consortium)",boe,consortium,boeconsortium
334,1.0,"(boe,consum)",boe,consum,boeconsum
335,21.0,"(boe,continu)",boe,continu,boecontinu
336,7.0,"(boe,convers)",boe,convers,boeconvers
337,22.0,"(boe,countri)",boe,countri,boecountri
338,1.0,"(boe,cousin)",boe,cousin,boecousin
339,5.0,"(boe,cover)",boe,cover,boecover
340,1.0,"(boe,cowork)",boe,cowork,boecowork
341,1.0,"(boe,dawn)",boe,dawn,boedawn
342,1.0,"(boe,deepli)",boe,deepli,boedeepli
343,10.0,"(boe,defens)",boe,defens,boedefens
344,1.0,"(boe,did)",boe,did,boedid
345,14.0,"(boe,direct)",boe,direct,boedirect
346,1.0,"(boe,dismay)",boe,dismay,boedismay
347,1.0,"(boe,dispatch)",boe,dispatch,boedispatch
348,2.0,"(boe,disrespect)",boe,disrespect,boedisrespect
349,5.0,"(boe,doesnt)",boe,doesnt,boedoesnt
350,2.0,"(boe,domest)",boe,domest,boedomest
351,3.0,"(boe,dont)",boe,dont,boedont
352,1.0,"(boe,down)",boe,down,boedown
353,11.0,"(boe,effort)",boe,effort,boeeffort
354,2.0,"(boe,elwel)",boe,elwel,boeelwel
355,3.0,"(boe,equip)",boe,equip,boeequip
356,11.0,"(boe,estim)",boe,estim,boeestim
357,1.0,"(boe,ethic)",boe,ethic,boeethic
358,1.0,"(boe,etho)",boe,etho,boeetho
359,1.0,"(boe,everyon)",boe,everyon,boeeveryon
360,2.0,"(boe,exampl)",boe,exampl,boeexampl
361,4.0,"(boe,experi)",boe,experi,boeexperi
362,4.0,"(boe,express)",boe,express,boeexpress
363,1.0,"(boe,fa18)",boe,fa18,boefa18
364,4.0,"(boe,fact)",boe,fact,boefact
365,1.0,"(boe,faith)",boe,faith,boefaith
366,1.0,"(boe,familiar)",boe,familiar,boefamiliar
367,5.0,"(boe,fastestsel)",boe,fastestsel,boefastestsel
368,1.0,"(boe,favor)",boe,favor,boefavor
369,6.0,"(boe,fear)",boe,fear,boefear
370,39.0,"(boe,feder)",boe,feder,boefeder
371,1.0,"(boe,feet)",boe,feet,boefeet
372,2.0,"(boe,felt)",boe,felt,boefelt
373,5.0,"(boe,file)",boe,file,boefile
374,1.0,"(boe,fivestar)",boe,fivestar,boefivestar
375,20.0,"(boe,forc)",boe,forc,boeforc
376,4.0,"(boe,frequent)",boe,frequent,boefrequent
377,1.0,"(boe,fresh)",boe,fresh,boefresh
378,3.0,"(boe,friday)",boe,friday,boefriday
379,1.0,"(boe,from)",boe,from,boefrom
380,12.0,"(boe,global)",boe,global,boeglobal
381,1.0,"(boe,greed)",boe,greed,boegreed
382,1.0,"(boe,heat)",boe,heat,boeheat
383,8.0,"(boe,high)",boe,high,boehigh
384,3.0,"(boe,highlight)",boe,highlight,boehighlight
385,2.0,"(boe,hub)",boe,hub,boehub
386,2.0,"(boe,huge)",boe,huge,boehuge
387,10.0,"(boe,i)",boe,i,boei
388,6.0,"(boe,if)",boe,if,boeif
389,5.0,"(boe,im)",boe,im,boeim
390,1.0,"(boe,inaccur)",boe,inaccur,boeinaccur
391,5.0,"(boe,incred)",boe,incred,boeincred
392,3.0,"(boe,incur)",boe,incur,boeincur
393,2.0,"(boe,independ)",boe,independ,boeindepend
394,5.0,"(boe,indic)",boe,indic,boeindic
395,12.0,"(boe,initi)",boe,initi,boeiniti
396,1.0,"(boe,input)",boe,input,boeinput
397,2.0,"(boe,intent)",boe,intent,boeintent
398,3.0,"(boe,interview)",boe,interview,boeinterview
399,40.0,"(boe,involv)",boe,involv,boeinvolv
400,94.0,"(boe,it)",boe,it,boeit
401,1.0,"(boe,jone)",boe,jone,boejone
402,2.0,"(boe,jpmorgan)",boe,jpmorgan,boejpmorgan
403,1.0,"(boe,juri)",boe,juri,boejuri
404,2.0,"(boe,just)",boe,just,boejust
405,2.0,"(boe,justrolledout)",boe,justrolledout,boejustrolledout
406,2.0,"(boe,kept)",boe,kept,boekept
407,4.0,"(boe,kind)",boe,kind,boekind
408,4.0,"(boe,larger)",boe,larger,boelarger
409,39.0,"(boe,last)",boe,last,boelast
410,1.0,"(boe,leeham)",boe,leeham,boeleeham
411,19.0,"(boe,less)",boe,less,boeless
412,12.0,"(boe,line)",boe,line,boeline
413,1.0,"(boe,littl)",boe,littl,boelittl
414,6.0,"(boe,long)",boe,long,boelong
415,1.0,"(boe,longrun)",boe,longrun,boelongrun
416,1.0,"(boe,longterm)",boe,longterm,boelongterm
417,18.0,"(boe,look)",boe,look,boelook
418,1.0,"(boe,los)",boe,los,boelos
419,7.0,"(boe,lost)",boe,lost,boelost
420,30.0,"(boe,manufactur)",boe,manufactur,boemanufactur
421,452.0,"(boe,max)",boe,max,boemax
422,11.0,"(boe,meet)",boe,meet,boemeet
423,1.0,"(boe,menu)",boe,menu,boemenu
424,1.0,"(boe,merit)",boe,merit,boemerit
425,2.0,"(boe,metal)",boe,metal,boemetal
426,1.0,"(boe,micha)",boe,micha,boemicha
427,1.0,"(boe,mile)",boe,mile,boemile
428,1.0,"(boe,mishap)",boe,mishap,boemishap
429,1.0,"(boe,mislead)",boe,mislead,boemislead
430,3.0,"(boe,miss)",boe,miss,boemiss
431,3.0,"(boe,modifi)",boe,modifi,boemodifi
432,10.0,"(boe,move)",boe,move,boemove
433,16.0,"(boe,much)",boe,much,boemuch
434,4.0,"(boe,name)",boe,name,boename
435,10.0,"(boe,nation)",boe,nation,boenation
436,8.0,"(boe,next)",boe,next,boenext
437,5.0,"(boe,note)",boe,note,boenote
438,4.0,"(boe,novemb)",boe,novemb,boenovemb
439,2.0,"(boe,nyt)",boe,nyt,boenyt
440,1.0,"(boe,oakland)",boe,oakland,boeoakland
441,1.0,"(boe,occur)",boe,occur,boeoccur
442,30.0,"(boe,octob)",boe,octob,boeoctob
443,6.0,"(boe,often)",boe,often,boeoften
444,5.0,"(boe,open)",boe,open,boeopen
445,1.0,"(boe,opportun)",boe,opportun,boeopportun
446,3.0,"(boe,outlin)",boe,outlin,boeoutlin
447,1.0,"(boe,overhead)",boe,overhead,boeoverhead
448,2.0,"(boe,packag)",boe,packag,boepackag
449,24.0,"(boe,part)",boe,part,boepart
450,5.0,"(boe,pay)",boe,pay,boepay
451,1.0,"(boe,permiss)",boe,permiss,boepermiss
452,1.0,"(boe,permit)",boe,permit,boepermit
453,2.0,"(boe,physic)",boe,physic,boephysic
454,150.0,"(boe,pilot)",boe,pilot,boepilot
455,20.0,"(boe,plan)",boe,plan,boeplan
456,1.0,"(boe,planet)",boe,planet,boeplanet
457,4.0,"(boe,plant)",boe,plant,boeplant
458,1.0,"(boe,preemin)",boe,preemin,boepreemin
459,1.0,"(boe,preview)",boe,preview,boepreview
460,25.0,"(boe,problem)",boe,problem,boeproblem
461,8.0,"(boe,produc)",boe,produc,boeproduc
462,2.0,"(boe,professor)",boe,professor,boeprofessor
463,1.0,"(boe,prohibit)",boe,prohibit,boeprohibit
464,1.0,"(boe,project)",boe,project,boeproject
465,3.0,"(boe,prone)",boe,prone,boeprone
466,1.0,"(boe,proxim)",boe,proxim,boeproxim
467,1.0,"(boe,prudent)",boe,prudent,boeprudent
468,6.0,"(boe,pull)",boe,pull,boepull
469,57.0,"(boe,question)",boe,question,boequestion
470,1.0,"(boe,rapport)",boe,rapport,boerapport
471,2.0,"(boe,realize)",boe,realize,boerealize
472,23.0,"(boe,recent)",boe,recent,boerecent
473,1.0,"(boe,redact)",boe,redact,boeredact
474,1.0,"(boe,reflect)",boe,reflect,boereflect
475,9.0,"(boe,regulatori)",boe,regulatori,boeregulatori
476,8.0,"(boe,releas)",boe,releas,boereleas
477,1.0,"(boe,relianc)",boe,relianc,boerelianc
478,1.0,"(boe,repercuss)",boe,repercuss,boerepercuss
479,1.0,"(boe,resist)",boe,resist,boeresist
480,4.0,"(boe,resolv)",boe,resolv,boeresolv
481,4.0,"(boe,return)",boe,return,boereturn
482,5.0,"(boe,rever)",boe,rever,boerever
483,13.0,"(boe,review)",boe,review,boereview
484,35.0,"(boe,role)",boe,role,boerole
