,count,pair
242,5.0,"(dont,ppl)"
243,1.0,"(dont,practic)"
244,2.0,"(dont,pray)"
245,1.0,"(dont,pride)"
246,1.0,"(dont,procur)"
247,1.0,"(dont,proud1patriot)"
248,1.0,"(dont,prowess)"
249,1.0,"(dont,psycholog)"
250,1.0,"(dont,punch)"
251,1.0,"(dont,qmagamik)"
252,1.0,"(dont,quicksess)"
253,1.0,"(dont,quirk)"
254,1.0,"(dont,rashida)"
255,5.0,"(dont,read)"
256,1.0,"(dont,recal)"
257,1.0,"(dont,referendum)"
258,1.0,"(dont,relationship)"
259,1.0,"(dont,remain)"
260,1.0,"(dont,repli)"
261,2.0,"(dont,republican)"
262,1.0,"(dont,research)"
263,1.0,"(dont,respect)"
264,1.0,"(dont,reward)"
265,1.0,"(dont,royc)"
266,1.0,"(dont,rrnicholas22)"
267,2.0,"(dont,rude)"
268,11.0,"(dont,run)"
269,1.0,"(dont,safe)"
270,1.0,"(dont,sathnam)"
271,5.0,"(dont,saw)"
272,1.0,"(dont,scene)"
273,10.0,"(dont,scream)"
274,6.0,"(dont,seen)"
275,1.0,"(dont,senjeffmerkley)"
276,5.0,"(dont,servic)"
277,8.0,"(dont,seven)"
278,1.0,"(dont,sf)"
279,1.0,"(dont,shape)"
280,2.0,"(dont,shepherd)"
281,1.0,"(dont,shi)"
282,1.0,"(dont,shimmi)"
283,1.0,"(dont,shitti)"
284,1.0,"(dont,short)"
285,1.0,"(dont,shot)"
286,1.0,"(dont,shouldnt)"
287,1.0,"(dont,shouldv)"
288,1.0,"(dont,sign)"
289,4.0,"(dont,sing)"
290,2.0,"(dont,sister)"
291,8.0,"(dont,sit)"
292,2.0,"(dont,slight)"
293,2.0,"(dont,sm)"
294,2.0,"(dont,smh)"
295,1.0,"(dont,sob)"
296,1.0,"(dont,social)"
297,1.0,"(dont,sodcast)"
298,1.0,"(dont,solo)"
299,5.0,"(dont,some)"
300,1.0,"(dont,somebodi)"
301,7.0,"(dont,someth)"
302,5.0,"(dont,sometim)"
303,1.0,"(dont,speedi)"
304,5.0,"(dont,spend)"
305,1.0,"(dont,spoiler)"
306,2.0,"(dont,st)"
307,1.0,"(dont,stadium)"
308,3.0,"(dont,state)"
309,1.0,"(dont,steeltyton)"
310,1.0,"(dont,stomach)"
311,1.0,"(dont,stoptweetinggil)"
312,1.0,"(dont,string_dol)"
313,1.0,"(dont,substanc)"
314,7.0,"(dont,support)"
315,1.0,"(dont,surpris)"
316,1.0,"(dont,taco)"
317,16.0,"(dont,take)"
318,3.0,"(dont,taken)"
319,3.0,"(dont,talent)"
320,3.0,"(dont,team)"
321,1.0,"(dont,thegeorgeyou)"
322,1.0,"(dont,themast)"
323,2.0,"(dont,these)"
324,1.0,"(dont,theyv)"
325,1.0,"(dont,through)"
326,1.0,"(dont,toff)"
327,1.0,"(dont,topherjaim)"
328,1.0,"(dont,trade)"
329,1.0,"(dont,trainthey)"
330,1.0,"(dont,treat)"
331,2.0,"(dont,truth)"
332,1.0,"(dont,turn)"
333,1.0,"(dont,type)"
334,1.0,"(dont,unbeknownst)"
335,1.0,"(dont,unfair)"
336,1.0,"(dont,utd)"
337,1.0,"(dont,vacat)"
338,2.0,"(dont,view)"
339,2.0,"(dont,waist)"
340,1.0,"(dont,walshbag)"
341,57.0,"(dont,want)"
342,1.0,"(dont,weed)"
343,8.0,"(dont,week)"
344,4.0,"(dont,weight)"
345,1.0,"(dont,welfar)"
346,1.0,"(dont,willholden13)"
347,1.0,"(dont,winner)"
348,4.0,"(dont,wont)"
349,2.0,"(dont,woo)"
350,1.0,"(dont,wouldv)"
351,1.0,"(dont,wsj)"
352,1.0,"(dont,wvtm13)"
353,12.0,"(dont,year)"
354,11.0,"(dont,yet)"
355,1.0,"(dont,youv)"
356,1.0,"(dont,yvesdarbouz)"
357,226.0,"(get,)"
358,4.0,"(get,100)"
359,4.0,"(get,16)"
360,3.0,"(get,2018)"
361,1.0,"(get,212)"
362,1.0,"(get,22nd)"
363,3.0,"(get,23)"
364,1.0,"(get,2340)"
365,13.0,"(get,30)"
366,1.0,"(get,310)"
367,1.0,"(get,3syou)"
368,15.0,"(get,4)"
369,1.0,"(get,51)"
370,1.0,"(get,611)"
371,1.0,"(get,639)"
372,1.0,"(get,65)"
373,1.0,"(get,9am)"
374,1.0,"(get,_shysterb)"
375,1.0,"(get,abov)"
376,1.0,"(get,abrupt)"
377,7.0,"(get,absolut)"
378,1.0,"(get,academi)"
379,7.0,"(get,across)"
380,1.0,"(get,ador)"
381,2.0,"(get,after)"
382,1.0,"(get,aldkdkdk)"
383,7.0,"(get,all)"
384,3.0,"(get,allamericanrich)"
385,3.0,"(get,almost)"
386,4.0,"(get,along)"
387,3.0,"(get,american)"
388,26.0,"(get,amp)"
389,1.0,"(get,anna)"
390,6.0,"(get,anyon)"
391,3.0,"(get,aoc)"
392,4.0,"(get,apart)"
393,1.0,"(get,apex)"
394,1.0,"(get,appear)"
395,1.0,"(get,appl)"
396,1.0,"(get,arifleisch)"
397,9.0,"(get,arriv)"
398,2.0,"(get,asap)"
399,11.0,"(get,ass)"
400,1.0,"(get,assum)"
401,2.0,"(get,attach)"
402,1.0,"(get,attempt)"
403,1.0,"(get,awsten)"
404,1.0,"(get,balanc)"
405,1.0,"(get,ballot)"
406,1.0,"(get,bathroom)"
407,2.0,"(get,bbcpolit)"
408,2.0,"(get,beach)"
409,1.0,"(get,beaten)"
410,1.0,"(get,benefit)"
411,1.0,"(get,bjizzle56)"
412,1.0,"(get,blackpink)"
413,1.0,"(get,bloke)"
414,1.0,"(get,bluey)"
415,1.0,"(get,boardtrump)"
416,5.0,"(get,bodi)"
417,1.0,"(get,bogu)"
418,1.0,"(get,boh)"
419,1.0,"(get,bonercultur)"
420,9.0,"(get,book)"
421,1.0,"(get,borough)"
422,1.0,"(get,brief)"
423,1.0,"(get,brilliant)"
424,8.0,"(get,bring)"
425,2.0,"(get,brooklin)"
426,1.0,"(get,bruh)"
427,1.0,"(get,brunswick)"
428,1.0,"(get,brussel)"
429,3.0,"(get,buy)"
430,1.0,"(get,california)"
431,8.0,"(get,cancel)"
432,2.0,"(get,cat)"
433,1.0,"(get,cawoodpublish)"
434,1.0,"(get,ccu)"
435,1.0,"(get,cdnpoli)"
436,2.0,"(get,center)"
437,2.0,"(get,chip)"
438,2.0,"(get,choic)"
439,1.0,"(get,chorus)"
440,1.0,"(get,chronomanc)"
441,1.0,"(get,chubbi)"
442,19.0,"(get,citi)"
443,8.0,"(get,class)"
444,2.0,"(get,clock)"
445,5.0,"(get,close)"
446,1.0,"(get,coachella)"
447,2.0,"(get,coal)"
448,2.0,"(get,coaster)"
449,1.0,"(get,cockwbl)"
450,2.0,"(get,collect)"
451,1.0,"(get,comin)"
452,5.0,"(get,commut)"
453,4.0,"(get,compani)"
454,1.0,"(get,compar)"
455,1.0,"(get,conclus)"
456,1.0,"(get,continu)"
457,2.0,"(get,convers)"
458,1.0,"(get,convo)"
459,2.0,"(get,cool)"
460,9.0,"(get,countri)"
461,5.0,"(get,coupl)"
462,1.0,"(get,court)"
463,1.0,"(get,cracklin)"
464,1.0,"(get,cradili)"
465,1.0,"(get,cram)"
466,1.0,"(get,crosscountryuk)"
467,1.0,"(get,cub)"
468,1.0,"(get,cup)"
469,2.0,"(get,cure)"
470,4.0,"(get,curl)"
471,2.0,"(get,cwactori)"
472,4.0,"(get,dad)"
473,2.0,"(get,daili)"
474,2.0,"(get,danaperino)"
475,1.0,"(get,dark)"
476,1.0,"(get,dash)"
477,1.0,"(get,date)"
478,35.0,"(get,day)"
479,5.0,"(get,deal)"
480,1.0,"(get,deanobeidallah)"
481,2.0,"(get,dem)"
482,2.0,"(get,depend)"
483,2.0,"(get,destroy)"
484,1.0,"(get,detect)"
485,1.0,"(get,dgp17_)"
486,1.0,"(get,dimwit)"
487,3.0,"(get,discrimin)"
488,1.0,"(get,ditch)"
489,18.0,"(get,do)"
490,1.0,"(get,dome)"
491,1.0,"(get,donna_j_b)"
492,1.0,"(get,downvot)"
493,1.0,"(get,doy)"
494,1.0,"(get,dragon)"
495,1.0,"(get,dri)"
496,1.0,"(get,dungeon_dud)"
497,1.0,"(get,durant)"
498,1.0,"(get,dylanobrien)"
499,4.0,"(get,e)"
500,1.0,"(get,each)"
501,2.0,"(get,easi)"
502,1.0,"(get,easili)"
503,1.0,"(get,edinquiri)"
504,1.0,"(get,edtech)"
505,1.0,"(get,educationforfutur)"
506,14.0,"(get,either)"
507,1.0,"(get,elabor)"
508,2.0,"(get,emerg)"
509,3.0,"(get,employe)"
510,1.0,"(get,enemi)"
511,5.0,"(get,episod)"
512,2.0,"(get,eurotrip)"
513,17.0,"(get,everi)"
514,1.0,"(get,evid)"
515,2.0,"(get,excel)"
516,2.0,"(get,exclud)"
517,1.0,"(get,explan)"
518,1.0,"(get,explanatori)"
519,1.0,"(get,exploit)"
520,1.0,"(get,expos)"
521,1.0,"(get,eyeglass)"
522,1.0,"(get,fail)"
523,5.0,"(get,fan)"
524,1.0,"(get,flew)"
525,5.0,"(get,fli)"
526,1.0,"(get,flick)"
527,1.0,"(get,fog)"
528,1.0,"(get,footag)"
529,1.0,"(get,forward)"
530,2.0,"(get,four)"
531,1.0,"(get,foxnew)"
532,4.0,"(get,freight)"
533,2.0,"(get,frequent)"
534,28.0,"(get,fuck)"
535,1.0,"(get,fuckig)"
536,4.0,"(get,fuckin)"
537,1.0,"(get,fuel)"
538,2.0,"(get,fugitiveink)"
539,8.0,"(get,full)"
540,1.0,"(get,funniest)"
541,1.0,"(get,gas)"
542,2.0,"(get,gaz_nffc)"
543,1.0,"(get,gbye)"
544,2.0,"(get,ghost)"
545,1.0,"(get,gift)"
546,9.0,"(get,girl)"
547,4.0,"(get,given)"
548,3.0,"(get,gnrailuk)"
549,2.0,"(get,goavsgo)"
550,3.0,"(get,goe)"
551,1.0,"(get,goer)"
552,3.0,"(get,gold)"
553,2.0,"(get,gone)"
554,13.0,"(get,great)"
555,1.0,"(get,greekfreak)"
556,2.0,"(get,gt)"
557,1.0,"(get,hack)"
558,2.0,"(get,hall)"
559,6.0,"(get,happi)"
560,2.0,"(get,held)"
561,17.0,"(get,hes)"
562,1.0,"(get,hitinman)"
563,1.0,"(get,hoc)"
564,1.0,"(get,hole)"
565,1.0,"(get,homestuck)"
566,1.0,"(get,httpstco20aeugabd)"
567,1.0,"(get,httpstco8odbunne4)"
568,1.0,"(get,httpstcoamaobtlmno)"
569,1.0,"(get,httpstcoayfqjm7bqc)"
570,1.0,"(get,httpstcocahciix7c)"
571,1.0,"(get,httpstcohlpjtwntvm)"
572,1.0,"(get,httpstcoichq2xyoru)"
573,1.0,"(get,httpstcojahwjzppri)"
574,1.0,"(get,httpstcolzymjeea0l)"
575,1.0,"(get,httpstcomivesh3fkj)"
576,1.0,"(get,httpstconglqsxpcgi)"
577,1.0,"(get,httpstconmdeaadul7)"
578,1.0,"(get,httpstconoj5ec9lcx)"
579,1.0,"(get,httpstcoo1hryjkrcj)"
580,1.0,"(get,httpstcorzy1xpobgq)"
581,1.0,"(get,httpstcoseu7cbpcwm)"
582,1.0,"(get,httpstcotpwqf1jloj)"
583,1.0,"(get,huf)"
584,1.0,"(get,hugo)"
585,1.0,"(get,iandunt)"
586,2.0,"(get,ig)"
587,1.0,"(get,ignor)"
588,2.0,"(get,impress)"
589,1.0,"(get,improv)"
590,14.0,"(get,in)"
591,1.0,"(get,incess)"
592,1.0,"(get,indivisibleteam)"
593,1.0,"(get,insist)"
594,1.0,"(get,insur)"
595,4.0,"(get,interest)"
596,1.0,"(get,interfer)"
597,2.0,"(get,introduc)"
598,2.0,"(get,investig)"
599,2.0,"(get,invit)"
600,1.0,"(get,iowa)"
601,1.0,"(get,ironfishmxm)"
602,2.0,"(get,ironi)"
603,1.0,"(get,islam)"
604,8.0,"(get,isnt)"
605,1.0,"(get,iva)"
606,1.0,"(get,jackgraham)"
607,1.0,"(get,jacob)"
608,4.0,"(get,jam)"
609,1.0,"(get,jamaica)"
610,1.0,"(get,jamiemus)"
611,1.0,"(get,jedi)"
612,1.0,"(get,jemmacolumba)"
613,1.0,"(get,jeremi)"
614,1.0,"(get,jerri)"
615,1.0,"(get,jesus)"
616,1.0,"(get,jill)"
617,1.0,"(get,jim_jordan)"
618,1.0,"(get,jimturn30433019)"
619,1.0,"(get,joanneryanlalor)"
620,1.0,"(get,joega)"
621,1.0,"(get,jongordon11)"
622,1.0,"(get,judgi)"
623,1.0,"(get,juli)"
624,1.0,"(get,katieal)"
625,1.0,"(get,keeneland)"
626,2.0,"(get,king)"
627,1.0,"(get,kishi)"
628,1.0,"(get,kor)"
629,1.0,"(get,kriskobach1787)"
630,2.0,"(get,l)"
631,1.0,"(get,laborstartusa)"
632,1.0,"(get,lake)"
633,2.0,"(get,lap)"
634,3.0,"(get,later)"
635,3.0,"(get,law)"
636,1.0,"(get,lawyer)"
637,1.0,"(get,leaderboard)"
638,3.0,"(get,learn)"
639,1.0,"(get,lebron)"
640,2.0,"(get,led)"
641,1.0,"(get,lever)"
642,1.0,"(get,lifr)"
643,1.0,"(get,lit)"
644,11.0,"(get,live)"
645,1.0,"(get,lnrailway)"
646,1.0,"(get,loan)"
647,1.0,"(get,longerthanexpect)"
648,1.0,"(get,loomian)"
649,1.0,"(get,looser)"
650,5.0,"(get,lord_sugar)"
651,1.0,"(get,lotto)"
652,1.0,"(get,loveyoutool)"
653,2.0,"(get,low)"
654,1.0,"(get,luxuri)"
655,1.0,"(get,lwestraad)"
656,2.0,"(get,major)"
657,14.0,"(get,man)"
658,1.0,"(get,markrubinstien)"
659,1.0,"(get,marta)"
660,1.0,"(get,mazzi)"
661,3.0,"(get,mbta_cr)"
662,19.0,"(get,mean)"
663,1.0,"(get,medic)"
664,1.0,"(get,megabus)"
665,1.0,"(get,megan)"
666,1.0,"(get,meteorit)"
667,1.0,"(get,michaelavenatti)"
668,1.0,"(get,midweek)"
669,1.0,"(get,millburn)"
670,1.0,"(get,million)"
671,1.0,"(get,modif)"
672,1.0,"(get,mrs)"
673,1.0,"(get,municip)"
674,2.0,"(get,music)"
675,1.0,"(get,mvps)"
676,1.0,"(get,nasti)"
677,1.0,"(get,nathanrloui)"
678,1.0,"(get,natur)"
679,1.0,"(get,nbcnew)"
680,1.0,"(get,nectar)"
681,1.0,"(get,neednt)"
682,1.0,"(get,nestagw)"
683,3.0,"(get,newark)"
684,1.0,"(get,news)"
685,1.0,"(get,njt)"
686,2.0,"(get,none)"
687,1.0,"(get,nonrid)"
688,1.0,"(get,northppc)"
689,4.0,"(get,noth)"
690,4.0,"(get,nyc)"
691,3.0,"(get,often)"
692,1.0,"(get,ogcopkil)"
693,2.0,"(get,okay)"
694,1.0,"(get,one_onlyrachel)"
695,19.0,"(get,out)"
696,1.0,"(get,pace)"
697,2.0,"(get,pari)"
698,1.0,"(get,password)"
699,3.0,"(get,past)"
700,1.0,"(get,peac)"
701,1.0,"(get,perki)"
702,10.0,"(get,person)"
703,1.0,"(get,phoni)"
704,1.0,"(get,picardonhealth)"
705,1.0,"(get,pilot)"
706,2.0,"(get,plain)"
707,3.0,"(get,playoff)"
708,1.0,"(get,pleasur)"
709,1.0,"(get,pledg)"
710,1.0,"(get,pocketswher)"
711,3.0,"(get,pokmon)"
712,2.0,"(get,poor)"
713,3.0,"(get,post)"
714,2.0,"(get,potti)"
715,2.0,"(get,pound)"
716,3.0,"(get,ppl)"
717,2.0,"(get,prepar)"
718,3.0,"(get,pretti)"
719,1.0,"(get,proceed)"
720,2.0,"(get,promo)"
721,1.0,"(get,pros)"
722,3.0,"(get,protect)"
723,1.0,"(get,psycholog)"
724,2.0,"(get,punch)"
725,5.0,"(get,push)"
726,1.0,"(get,ralph)"
727,1.0,"(get,rate)"
728,9.0,"(get,real)"
729,1.0,"(get,recip)"
730,1.0,"(get,recipi)"
731,1.0,"(get,recruit)"
732,1.0,"(get,rehab)"
733,1.0,"(get,remain)"
734,3.0,"(get,repli)"
735,2.0,"(get,research)"
736,2.0,"(get,result)"
737,1.0,"(get,retain)"
738,6.0,"(get,richardbranson)"
739,1.0,"(get,rileydevildog)"
740,5.0,"(get,ring)"
741,3.0,"(get,room)"
742,1.0,"(get,rooseveltisland)"
743,1.0,"(get,rumbl)"
744,28.0,"(get,run)"
745,7.0,"(get,said)"
746,1.0,"(get,sake)"
747,1.0,"(get,sandwich)"
748,1.0,"(get,saskatoon)"
749,2.0,"(get,saw)"
750,4.0,"(get,scene)"
751,3.0,"(get,schedul)"
752,16.0,"(get,seat)"
753,1.0,"(get,seattlefm)"
754,1.0,"(get,sheff)"
755,1.0,"(get,shepherd)"
756,1.0,"(get,shi)"
757,1.0,"(get,shite)"
758,3.0,"(get,short)"
759,5.0,"(get,shouldnt)"
760,1.0,"(get,shoutout)"
761,1.0,"(get,silver)"
762,1.0,"(get,simmorail)"
763,1.0,"(get,simpler)"
764,13.0,"(get,sit)"
765,1.0,"(get,sjl99)"
766,2.0,"(get,skynewsaust)"
767,1.0,"(get,sloppi)"
768,2.0,"(get,slot)"
769,1.0,"(get,smash)"
770,1.0,"(get,smh)"
771,1.0,"(get,sob)"
772,2.0,"(get,solid)"
773,12.0,"(get,soon)"
774,1.0,"(get,sore)"
775,2.0,"(get,southern)"
776,1.0,"(get,sow)"
777,1.0,"(get,speaker)"
778,6.0,"(get,spend)"
779,1.0,"(get,ss)"
780,1.0,"(get,stairsk)"
781,4.0,"(get,star)"
782,4.0,"(get,state)"
783,5.0,"(get,stay)"
784,5.0,"(get,steal)"
785,1.0,"(get,stefan)"
786,1.0,"(get,stem)"
787,1.0,"(get,stepp)"
788,2.0,"(get,stolen)"
789,2.0,"(get,strategi)"
790,1.0,"(get,strike)"
791,1.0,"(get,subotica)"
792,2.0,"(get,substanc)"
793,3.0,"(get,taken)"
794,1.0,"(get,talent)"
795,1.0,"(get,tank)"
796,2.0,"(get,taxi)"
797,1.0,"(get,teammat)"
798,1.0,"(get,tech)"
799,1.0,"(get,tedcruz)"
800,1.0,"(get,thameslink)"
801,1.0,"(get,thattimwalk)"
802,1.0,"(get,themalonesgb)"
803,1.0,"(get,theori)"
804,4.0,"(get,these)"
805,1.0,"(get,theyv)"
806,26.0,"(get,this)"
807,1.0,"(get,thisisan_alert)"
808,1.0,"(get,thisisinsid)"
809,1.0,"(get,ti)"
810,1.0,"(get,timbersarmi)"
811,55.0,"(get,time)"
812,1.0,"(get,tini)"
813,1.0,"(get,titl)"
814,1.0,"(get,tomjcarlisl)"
815,1.0,"(get,tonic)"
816,2.0,"(get,tour)"
817,1.0,"(get,tower)"
818,3.0,"(get,trade)"
819,1.0,"(get,trainfor)"
820,4.0,"(get,transport)"
821,1.0,"(get,treat)"
822,2.0,"(get,treatment)"
823,2.0,"(get,true)"
824,1.0,"(get,truth)"
825,1.0,"(get,tweak)"
826,3.0,"(get,tweet)"
827,1.0,"(get,ubaha)"
828,1.0,"(get,ugh)"
829,1.0,"(get,ui_main)"
830,1.0,"(get,unprepar)"
831,1.0,"(get,upon)"
832,1.0,"(get,vacat)"
833,1.0,"(get,version)"
834,1.0,"(get,vibe)"
835,1.0,"(get,virtual)"
836,2.0,"(get,wander)"
837,2.0,"(get,wast)"
838,1.0,"(get,wasty_1o)"
839,1.0,"(get,webberathlet)"
840,2.0,"(get,weez)"
841,13.0,"(get,well)"
842,4.0,"(get,went)"
843,1.0,"(get,whatev)"
